SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.90e-06	Tombus-Noda_RdRp	1.36e-12	59.5	126 / 129	1	NC_001822.1|Leek white stripe virus, complete genome	taxid:45224|Betanecrovirus porri|Betanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	9	2.00e-06	Tombus-Noda_RdRp	6.10e-32	57.1	231 / 293	2	NC_004452.3|Beet black scorch virus, complete genome	taxid:196375|Betanecrovirus betae|Betanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	2.40e-06	Tombus-Noda_RdRp	2.37e-07	62.9	105 / 120	1	NC_033043.1|Wenling tombus-like virus 1 strain WLJQ104192 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923543|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	2.50e-06	Luteo-Sobemo_RdRp	1.47e-05	78.9	57 / 134	1	NC_032191.1|Hubei sobemo-like virus 47 strain spider133229 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923235|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	493	2.90e-06	Narna-Levi_RdRp	6.87e-61	57.3	267 / 683	1	NC_032448.1|Beihai narna-like virus 13 strain BHWZXX14912 RNA-dependent RNA polymerase gene, complete cds	taxid:1922440|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	28	3.50e-06	Narna-Levi_RdRp	3.28e-27	67.2	183 / 341	2	NC_032867.1|Hubei narna-like virus 12 strain SZmix21586 RNA-dependent RNA polymerase gene, complete cds	taxid:1922942|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	27	5.50e-06	Tombus-Noda_RdRp	1.31e-36	78.2	234 / 240	4	NC_033052.1|Changjiang crawfish virus 7 strain CJLX29643 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922771|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	15	5.50e-06	Tombus-Noda_RdRp	5.13e-22	83.3	144 / 151	6	NC_032884.1|Hubei tombus-like virus 8 strain WHCC116238 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923295|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	11	5.80e-06	Tombus-Noda_RdRp	1.57e-27	62.3	231 / 238	2	NC_033002.1|Changjiang tombus-like virus 18 strain CJLX21588 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922811|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	6	6.10e-06	New-Zhaovirus_RdRp	6.73e-10	63.2	114 / 177	2	NC_033162.1|Beihai zhaovirus-like virus 1 strain BHZY59866 polyprotein gene, complete cds	taxid:1922757|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	11	9.30e-06	Picorna-Calici_RdRp	2.32e-20	71.4	147 / 150	4	NC_032597.1|Beihai picorna-like virus 9 strain BHBJDX18814 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922636|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.00e-05	Tombus-Noda_RdRp	2.58e-35	65.5	252 / 255	1	NC_033028.1|Changjiang tombus-like virus 1 strain CJLX26263 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922802|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	1.30e-05	New-Weivirus_RdRp	5.22e-13	66.7	126 / 135	1	NC_032980.1|Beihai weivirus-like virus 5 strain BHZY60693 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1922753|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	67	1.50e-05	Picorna-Calici_RdRp	1.73e-16	48.0	225 / 338	1	NC_032758.1|Hubei tick virus 2 strain tick109131 hypothetical protein gene, complete cds	taxid:1923253|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.90e-05	Tombus-Noda_RdRp	1.97e-25	93.9	147 / 151	2	NC_003487.1|Tobacco necrosis virus D, complete genome	taxid:12056|Betanecrovirus nicotianae|Betanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	2.10e-05	Luteo-Sobemo_RdRp	2.45e-16	36.2	315 / 346	2	NC_032586.1|Beihai sobemo-like virus 1 strain BHZY60709 hypothetical protein 1, RdRp, and putative capsid protein genes, complete cds	taxid:1922680|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	9	2.10e-05	Tombus-Noda_RdRp	5.61e-25	50.0	276 / 307	1	NC_032853.1|Hubei tombus-like virus 12 strain WHBL71803 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923258|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	2.40e-05	Hepe-Virga_RdRp	9.84e-29	100.0	150 / 151	1	NC_003630.1|Pepper mild mottle virus, complete genome	taxid:12239|Tobamovirus|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	2.60e-05	Tombus-Noda_RdRp	2.18e-25	59.2	213 / 218	1	NC_002187.1|Japanese iris necrotic ring virus, complete genome	taxid:77344|Betacarmovirus iridis|Betacarmovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	3.50e-05	Luteo-Sobemo_RdRp	1.46e-09	92.3	78 / 85	1	NC_004060.2|Southern bean mosaic virus isolate Sao Paulo, complete genome	taxid:12139|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	3.70e-05	Picorna-Calici_RdRp	1.15e-18	76.1	138 / 150	3	NC_032226.1|Beihai picorna-like virus 15 strain BHZY59344 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922557|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	26	3.70e-05	Tombus-Noda_RdRp	2.67e-33	72.5	240 / 243	3	NC_033187.1|Sanxia tombus-like virus 2 strain SXXX29202 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923386|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	4.10e-05	Narna-Levi_RdRp	2.34e-11	51.9	162 / 165	1	NC_032470.1|Beihai narna-like virus 1 strain BWBFG61141 RNA-dependent RNA polymerase gene, complete cds	taxid:1922436|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	4.30e-05	Picorna-Calici_RdRp	6.11e-23	79.2	144 / 151	2	NC_001834.1|Drosophila C virus strain EB, complete genome	taxid:64279|Cripavirus drosophilae|Cripavirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	8	4.40e-05	New-Zhaovirus_RdRp	5.07e-12	62.5	120 / 216	3	NC_033175.1|Beihai zhaovirus-like virus 4 strain BHZY60633 polyprotein gene, complete cds	taxid:1922760|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	114	6.10e-05	Tombus-Noda_RdRp	7.03e-37	45.9	366 / 436	1	NC_033441.1|Wenzhou tombus-like virus 7 strain WZFSL44625 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923677|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	12	8.20e-05	Picorna-Calici_RdRp	4.11e-18	68.0	150 / 151	6	NC_032553.1|Beihai picorna-like virus 44 strain BHXG26143 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922588|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	8.90e-05	Picorna-Calici_RdRp	4.82e-20	71.4	147 / 151	2	NC_032181.1|Beihai picorna-like virus 43 strain BHNXC41212 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922587|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	8	1.10e-04	Picorna-Calici_RdRp	4.71e-34	67.5	240 / 262	3	NC_043518.1|Marine RNA virus SF-2 gp1 and gp2 genes, complete cds	taxid:1416631|Sanfarnavirus 2|Locarnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	1.10e-04	Poty_RdRp	3.26e-07	60.0	90 / 117	1	NC_029076.1|Iris severe mosaic virus isolate BJ, complete genome	taxid:32620|Potyvirus iriseverum|Potyvirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.30e-04	Narna-Levi_RdRp	1.47e-09	71.0	93 / 151	2	NC_032487.1|Wenzhou narna-like virus 4 strain WZSLuoI82501 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1923579|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	1.40e-04	Luteo-Sobemo_RdRp	4.05e-15	73.8	126 / 149	1	NC_004553.3|Turnip rosette virus isolate TRoV-1, complete genome	taxid:218923|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	1.60e-04	Tombus-Noda_RdRp	1.16e-18	85.4	123 / 129	4	NC_003633.1|Oat chlorotic stunt virus, complete genome	taxid:146762|Avenavirus avenae|Avenavirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	10	1.70e-04	Picorna-Calici_RdRp	7.64e-15	72.1	129 / 149	2	NC_032494.1|Beihai paphia shell virus 2 strain YYSZX17625 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922497|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	1.80e-04	Luteo-Sobemo_RdRp	8.95e-17	70.2	141 / 151	4	NC_032895.1|Beihai sobemo-like virus 25 strain BHZC34084 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922697|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	4	2.00e-04	Tombus-Noda_RdRp	1.56e-11	56.1	123 / 150	1	NC_040725.1|Yongsan tombus-like virus 1 strain A16.1368/ROK/2016 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:2315813|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	54	2.30e-04	Tombus-Noda_RdRp	3.68e-37	63.2	285 / 288	3	NC_033139.1|Sanxia water strider virus 16 strain SXXX38069 hypothetical protein gene, complete cds	taxid:1923400|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	9	2.60e-04	Narna-Levi_RdRp	3.03e-06	64.5	93 / 185	1	NC_032744.1|Wenzhou narna-like virus 3 strain shrimp14503 RNA-dependent RNA polymerase gene, complete cds	taxid:1923578|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	3.00e-04	Picorna-Calici_RdRp	1.83e-17	67.3	147 / 151	2	NC_009758.1|Marine RNA virus JP-B, complete genome	taxid:439016|Jericarnavirus B|Locarnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	3.10e-04	Narna-Levi_RdRp	9.70e-10	69.7	99 / 150	1	NC_033044.1|Wenling narna-like virus 3 strain WLJQ100768 RNA-dependent RNA polymerase gene, complete cds	taxid:1923503|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	3.20e-04	Birnaviridae_RdRp	2.02e-09	55.0	120 / 131	1	NC_005983.1|Blotched snakehead virus, complete genome	taxid:311176|Blosnavirus channae|Blosnavirus|Birnaviridae|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	13	3.90e-04	Narna-Levi_RdRp	4.49e-06	42.2	135 / 154	3	NC_013111.1|Cassava virus C	taxid:561576|Ourmiavirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	4.00e-04	Picorna-Calici_RdRp	3.40e-05	48.0	75 / 151	1	NC_032809.1|Shahe heteroptera virus 4 strain SHWC01c2975 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923420|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	4.40e-04	Tombus-Noda_RdRp	6.26e-06	50.0	108 / 123	2	NC_032647.1|Beihai shrimp virus 6 strain BHBJDX18793 RNA-dependent RNA polymerase gene, complete cds	taxid:1922672|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	7	4.50e-04	Picorna-Calici_RdRp	2.68e-29	63.8	240 / 242	2	NC_032855.1|Changjiang picorna-like virus 8 strain CJLX30776 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922797|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	6	4.90e-04	Picorna-Calici_RdRp	4.22e-20	53.0	198 / 200	2	NC_032612.1|Beihai picorna-like virus 14 strain BHHK130444 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922556|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	5.30e-04	Luteo-Sobemo_RdRp	1.41e-07	50.0	120 / 175	1	NC_032195.1|Hubei sobemo-like virus 46 strain spider133700 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923234|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	11	5.90e-04	Narna-Levi_RdRp	5.24e-10	66.7	99 / 162	2	NC_033109.1|Wenzhou narna-like virus 5 strain WZFSL79329 RNA-dependent RNA polymerase and putative capsid protein genes, complete cds	taxid:1923580|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	6.20e-04	Picorna-Calici_RdRp	1.67e-20	76.0	150 / 151	1	NC_033224.1|Hubei picorna-like virus 1 strain WHSF7464 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923088|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	6.20e-04	Picorna-Calici_RdRp	5.56e-07	50.0	126 / 151	1	NC_033228.1|Sanxia atyid shrimp virus 3 strain SXXX37589 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923357|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	6.50e-04	Luteo-Sobemo_RdRp	6.12e-07	40.0	120 / 151	1	NC_010809.1|Melon aphid-borne yellows virus, complete genome	taxid:471717|Polerovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	16	6.70e-04	Picorna-Calici_RdRp	7.17e-25	87.8	147 / 151	4	NC_032606.1|Beihai picorna-like virus 48 strain BHZC37443 hypothetical protein gene, complete cds	taxid:1922592|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	6.80e-04	Picorna-Calici_RdRp	1.67e-17	63.3	147 / 150	2	NC_032761.1|Changjiang picorna-like virus 4 strain CJLX29654 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922793|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	14	7.00e-04	Narna-Levi_RdRp	3.12e-11	60.0	120 / 182	6	NC_032452.1|Beihai narna-like virus 6 strain BHZC37402 RNA-dependent RNA polymerase gene, complete cds	taxid:1922458|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	22	7.20e-04	Tombus-Noda_RdRp	1.19e-12	44.7	114 / 315	2	NC_032872.1|Hubei diptera virus 16 strain SCM32007 hypothetical protein gene, complete cds	taxid:1922877|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	7.40e-04	Narna-Levi_RdRp	1.15e-10	75.0	96 / 168	1	NC_011068.1|Ourmia melon virus	taxid:186786|Ourmiavirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	8.80e-04	Tombus-Noda_RdRp	1.09e-07	46.5	129 / 198	1	NC_040680.1|Apple luteovirus 1 isolate PA8, complete genome	taxid:2170544|Luteovirus mali|Luteovirus|Regressovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	9.40e-04	New-Zhaovirus_RdRp	1.80e-01	35.7	84 / 151	1	NC_031304.1|Wuhan Tick Virus 1 strain X78-2 nucleocapsid (N), ORF2 (ORF2), ORF3 (ORF3), and RNA-dependent RNA polymerase (L) genes, complete cds	taxid:1608137|Alpharicinrhavirus wuhan|Alpharicinrhavirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.10e-03	Tombus-Noda_RdRp	1.07e-08	50.0	120 / 151	3	NC_033166.1|Wenzhou bivalvia virus 3 strain beimix38484 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923555|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	21	1.20e-03	Picorna-Calici_RdRp	2.57e-18	76.1	138 / 159	2	NC_032921.1|Wenzhou picorna-like virus 40 strain WZFSL83107 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923627|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.30e-03	Narna-Levi_RdRp	1.72e-07	55.0	120 / 124	2	NC_033111.1|Changjiang narna-like virus 2 strain CJLX29055 RNA-dependent RNA polymerase and putative capsid protein genes, complete cds	taxid:1922777|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	1.40e-03	Narna-Levi_RdRp	3.48e-08	82.6	69 / 126	2	NC_032754.1|Shahe narna-like virus 1 strain SHWC0209c12582 RNA-dependent RNA polymerase gene, complete cds	taxid:1923429|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	1.40e-03	New-Zhaovirus_RdRp	1.83e-05	51.6	93 / 151	2	NC_033186.1|Hubei zhaovirus-like virus 1 strain WHBL52766 RNA-dependent RNA polymerase and putative capsid protein genes, complete cds	taxid:1923344|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	9	1.80e-03	Hepe-Virga_RdRp	2.99e-10	55.0	120 / 152	3	NC_001434.1|Hepatitis E virus, complete genome	taxid:291484|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	1.90e-03	Narna-Levi_RdRp	1.16e-09	54.5	132 / 153	1	NC_032410.1|Beihai narna-like virus 26 strain BHHQ66335 RNA-dependent RNA polymerase gene, complete cds	taxid:1922454|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	12	2.30e-03	Picorna-Calici_RdRp	1.31e-20	51.3	234 / 242	3	NC_032599.1|Beihai picorna-like virus 46 strain BHZC37388 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922590|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	2.40e-03	Picorna-Calici_RdRp	1.07e-21	76.0	150 / 151	2	NC_032125.1|Beihai picorna-like virus 5 strain BHNXC41415 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922594|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	2.90e-03	Tombus-Noda_RdRp	6.52e-13	68.4	114 / 151	1	NC_033009.1|Hubei tombus-like virus 15 strain WHYY21098 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923261|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	11	3.30e-03	Hepe-Virga_RdRp	2.38e-14	65.2	138 / 155	5	NC_033147.1|Wenzhou hepe-like virus 2 strain WZFSL85851 replicase and putative structural protein genes, complete cds	taxid:1923565|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	8	3.50e-03	Picorna-Calici_RdRp	1.89e-20	75.5	159 / 213	1	NC_033000.1|Hubei picorna-like virus 20 strain WGML146806 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923100|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	4	3.60e-03	Tombus-Noda_RdRp	9.44e-16	74.5	141 / 143	2	NC_003821.3|Turnip crinkle virus, complete genome	taxid:11988|Betacarmovirus brassicae|Betacarmovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	4.00e-03	Tombus-Noda_RdRp	1.48e-10	59.5	126 / 151	1	NC_032991.1|Changjiang tombus-like virus 21 strain CJLX8746 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922815|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	4.00e-03	Narna-Levi_RdRp	7.78e-06	47.5	120 / 131	1	NC_032411.1|Beihai narna-like virus 15 strain BHHZL10358 RNA-dependent RNA polymerase gene, complete cds	taxid:1922442|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	12	4.20e-03	Tombus-Noda_RdRp	7.79e-11	63.4	123 / 162	4	NC_033220.1|Hubei tombus-like virus 36 strain WGML125257 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923284|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	4.40e-03	Picorna-Calici_RdRp	3.25e-19	88.9	108 / 125	2	NC_033720.1|Ubei picorna-like virus 3 strain WHCC101453 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923781|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	5.50e-03	Poty_RdRp	6.12e-07	40.9	132 / 137	1	NC_010521.1|Squash vein yellowing virus, complete genome	taxid:397544|Ipomovirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	5.70e-03	Tombus-Noda_RdRp	7.77e-14	65.0	120 / 136	1	NC_033129.1|Sanxia tombus-like virus 4 strain SXXX7002 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923388|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	6.20e-03	Picorna-Calici_RdRp	1.72e-19	70.0	150 / 151	1	NC_032603.1|Beihai picorna-like virus 45 strain BHZC37433 hypothetical protein gene, complete cds	taxid:1922589|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	3	7.30e-03	Narna-Levi_RdRp	3.05e-06	51.5	99 / 122	2	NC_032466.1|Beihai narna-like virus 2 strain BHZY58217 RNA-dependent RNA polymerase gene, complete cds	taxid:1922447|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	8	7.30e-03	Picorna-Calici_RdRp	8.21e-34	88.3	180 / 187	2	NC_032850.1|Changjiang crawfish virus 2 strain CJLX30764 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922766|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	7.30e-03	Luteo-Sobemo_RdRp	1.86e-12	62.2	135 / 151	1	NC_016033.1|Soybean yellow common mosaic virus, complete genome	taxid:1080798|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	1	7.40e-03	Luteo-Sobemo_RdRp	6.02e-08	66.7	90 / 150	1	NC_002568.2|Sesbania mosaic virus, complete genome	taxid:12558|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	172	8.80e-03	Tombus-Noda_RdRp	4.72e-06	39.3	183 / 279	2	NC_032741.1|Hubei tombus-like virus 39 strain WGML9144 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923287|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	22	1.00e-02	Picorna-Calici_RdRp	3.96e-14	47.3	165 / 182	4	NC_032928.1|Shahe picorna-like virus 11 strain SHWC13613 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923441|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	5	1.20e-02	Picorna-Calici_RdRp	1.68e-18	64.3	168 / 170	1	NC_032614.1|Beihai picorna-like virus 74 strain BHHK130969 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922621|Riboviria	2024-08-20
SRR12324618	SRS7089794	SRP273560	Bos taurus	9913	2	1.30e-02	Tombus-Noda_RdRp	1.35e-08	51.2	129 / 150	1	NC_033208.1|Beihai tombus-like virus 7 strain BHBJDX18773 hypothetical protein 1, hypothetical protein 2, hypothetical protein 3, and hypothetical protein 4 genes, complete cds	taxid:1922728|Riboviria	2024-08-20
