SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.50e-06	Partiti-Picobirna_RdRp	4.14e-18	97.0	99 / 100	2	NC_005976.2|Penicillium stoloniferum virus S segment 1, complete genome	taxid:216371|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	13	1.40e-05	Toti-Chryso_RdRp	3.83e-13	83.3	90 / 92	8	NC_038697.1|Scheffersomyces segobiensis virus L isolate NRRL Y-11571, complete genome	taxid:1300323|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.90e-05	Partiti-Picobirna_RdRp	3.26e-15	87.9	99 / 100	1	NC_028499.1|Penicillium aurantiogriseum partitivirus 1 segment RNA 1 62 kDa protein (AT160_sRNA1gp1) gene, complete cds	taxid:1756157|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.30e-05	Partiti-Picobirna_RdRp	1.87e-08	67.7	93 / 100	2	NC_032133.1|Beihai barnacle virus 13 strain BHTH16173 segment Seg 1 RdRp gene, complete cds	taxid:1922357|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.60e-05	Toti-Chryso_RdRp	7.22e-17	90.3	93 / 100	1	NC_038872.1|Aspergillus fumigatus chrysovirus segment 1, complete sequence, isolate A-56, genomic RNA	taxid:607716|Alphachrysovirus|Chrysoviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.70e-05	Partiti-Picobirna_RdRp	4.86e-12	68.8	96 / 100	1	NC_033764.1|Wuhan cricket virus 2 strain WHXS3745 segment Seg 1 RdRp gene, complete cds	taxid:1923697|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	42	6.70e-05	NidoAstro_RdRp	2.82e-28	78.1	192 / 194	1	NC_043474.1|Shingleback nidovirus 1 replicase 1a, replicase 1b, spike protein, putative accessory protein, and membrane protein genes, complete cds	taxid:1912590|Tilitovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.60e-04	Luteo-Sobemo_RdRp	1.16e-06	65.5	87 / 100	1	NC_033446.1|Wuhan arthropod virus 4 strain WHCC117028 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923693|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	26	2.90e-04	Nido_NiRAN	3.37e-22	78.3	138 / 142	1	NC_046956.1|Bellinger River virus isolate J248, complete genome	taxid:2301728|Berisnavirus 1|Snaturtovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	274	4.70e-04	Negative_Bunya-Arena_RdRp	1.98e-34	91.0	201 / 204	5	NC_078579.1|Penicillium discovirus strain St. Louis Primary Isolate segment L, complete sequence	taxid:2185132|Orthodiscovirus missouriense|Orthodiscovirus|Discoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	2.00e-03	Permutotetra_RdRp	3.02e-06	86.4	66 / 100	1	NC_003412.1|Euprosterna elaeasa virus, complete genome	taxid:186165|Alphapermutotetravirus|Permutotetraviridae|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.60e-03	Partiti-Picobirna_RdRp	3.25e-11	70.6	102 / 114	2	NC_021873.1|Ustilaginoidea virens partitivirus 2 isolate Uv0901 segment 1, complete sequence	taxid:1415665|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-03	Hepe-Virga_RdRp	4.49e-11	75.0	96 / 100	1	NC_040609.1|Rhizoctonia solani endornavirus 1 isolate GD-2, complete genome	taxid:2162642|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	147	3.00e-03	Negative_Mono-Chu_RdRp	9.12e-20	97.5	120 / 122	3	NC_005283.1|Dolphin morbillivirus, complete genome	taxid:37131|Morbillivirus ceti|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	382	5.40e-03	Negative_Mono-Chu_RdRp	3.21e-31	94.5	165 / 167	1	NC_006296.2|Rinderpest virus (strain Kabete O), complete genome	taxid:11242|Morbillivirus pecoris|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	87	5.80e-03	Hepe-Virga_RdRp	6.55e-25	75.4	171 / 180	5	NC_025674.1|Macrophomina phaseolina tobamo-like virus strain IL-01 2013, complete genome	taxid:1527523|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	51	1.60e-02	Negative_Mono-Chu_RdRp	2.19e-18	91.9	111 / 112	3	NC_001498.1|Measles virus, complete genome	taxid:11234|Morbillivirus hominis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-02	Luteo-Sobemo_RdRp	2.20e-06	77.8	54 / 100	1	NC_032236.1|Hubei sobemo-like virus 8 strain QTM19779 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923241|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	223	3.40e-02	Negative_Mono-Chu_RdRp	8.27e-28	93.6	141 / 145	2	NC_001921.1|Canine distemper virus, complete genome	taxid:3139435|Morbillivirus canis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	9	4.10e-02	Negative_Mono-Chu_RdRp	3.03e-17	85.3	102 / 132	1	NC_076558.1|Miniopterus schreibersii paramyxovirus isolate Bat Ms-ParaV/Anhui2011, partial genome	taxid:1387879|Jeilongvirus anhuiense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.10e-02	Nido_NiRAN	1.36e-04	84.2	57 / 100	1	NC_035465.1|Morelia viridis nidovirus strain S14-1323_MVNV, complete genome	taxid:2016400|Pregotovirus heba|Roypretovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.70e-01	Luteo-Sobemo_RdRp	4.16e-04	65.2	69 / 100	1	NC_032187.1|Hubei sobemo-like virus 32 strain spider112797 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923219|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.10e-01	Permutotetra_RdRp	2.19e-14	81.8	99 / 100	1	NC_033251.1|Hubei permutotetra-like virus 9 strain ZCM21318 RdRp and hypothetical protein genes, complete cds	taxid:1923083|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	27	6.80e-01	NidoAstro_RdRp	4.36e-23	70.9	165 / 208	1	NC_043490.1|Xinzhou nematode virus 6 strain XZSJSC61041 1ab gene, partial cds; and S protein, hypothetical protein, M protein, hypothetical protein, haemagglutinin-neuraminidase, and hypothetical protein genes, complete cds	taxid:1923774|Sectovirus 1|Sanematovirus|Sectovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	63	1.20e+00	Negative_Mono-Chu_RdRp	2.77e-21	93.0	129 / 132	1	NC_028249.1|Phocine distemper virus strain PDV/Wadden_Sea.NLD/1988, complete genome	taxid:11240|Morbillivirus phocae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.30e+00	Partiti-Picobirna_RdRp	3.26e-07	75.0	72 / 100	1	NC_002797.1|Discula destructiva virus 1 segment 1, complete genome	taxid:148880|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	1.50e+00	Poty_RdRp	1.87e-12	78.1	96 / 100	2	NC_032985.1|Hubei picorna-like virus 48 strain spider129651 hypothetical protein gene, complete cds	taxid:1923129|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.80e+00	Partiti-Picobirna_RdRp	4.50e-01	64.3	42 / 100	1	NC_008585.1|Raspberry mottle virus isolate HCRL Glen Clova, complete genome	taxid:326941|Closterovirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.00e+00	NidoAstro_RdRp	4.82e-16	66.7	135 / 140	2	|N/A		2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.60e+00	Picorna-Calici_RdRp	9.00e-03	42.4	99 / 112	1	NC_003779.1|Plautia stali intestine virus RNA for nonstructural polyprotein, capsid protein precursor, complete cds	taxid:64698|Triatovirus plastali|Triatovirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.80e+00	Partiti-Picobirna_RdRp	4.14e-06	55.6	81 / 100	1	NC_034513.1|Carnation cryptic virus 3 segment RNA1, complete sequence	taxid:1980625|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	4.50e+00	Negative_Mono-Chu_RdRp	8.46e-11	75.0	96 / 100	1	NC_006383.2|Peste des petits ruminants virus complete genome	taxid:2593991|Morbillivirus caprinae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.20e+00	NidoAstro_RdRp	6.67e-08	57.6	99 / 100	1	NC_040584.1|Yongsan picorna-like virus 3 strain YPLV3/16-0052/ROK/2016 hypothetical protein 1, hypothetical protein 2, hypothetical protein 3, and hypothetical protein 4 genes, complete cds	taxid:2315806|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.60e+00	Negative_Orthomyxo_RdRp	9.90e-01	41.4	87 / 100	1	NC_038277.1|Trout rhabdovirus 903/87 nucleocapsid protein, phosphoprotein, matrix protein, and glycoprotein genes, complete cds; and polymerase protein gene, partial cds	taxid:170618|Perhabdovirus trutta|Perhabdovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.80e+00	Flavi_RdRp	1.50e-01	42.3	78 / 100	1	NC_001977.1|Erysimum latent virus, complete genome	taxid:12152|Tymovirus erysimi|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.70e+00	NidoAstro_RdRp	3.00e-03	52.2	69 / 100	1	NC_032993.1|Hubei picorna-like virus 45 strain spider133521 hypothetical protein gene, complete cds	taxid:1923126|Riboviria	2024-07-02
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	9.20e+00	Partiti-Picobirna_RdRp	2.19e-09	68.8	96 / 100	1	NC_040757.1|Aspergillus fumigatus partitivirus 2 segment 1, complete sequence	taxid:2250452|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR14163044	SRS8654853	SRP267901	Macaca mulatta	9544	10	1.20e-07	Negative_Bunya-Arena_RdRp	8.32e-12	50.0	156 / 319	2	NC_028466.3|Botrytis cinerea negative-stranded RNA virus 1 RdRp gene for RNA dependent RNA polymerase, isolate HAZ3-9	taxid:1629671|Riboviria	2024-07-01
SRR14163044	SRS8654853	SRP267901	Macaca mulatta	9544	25	9.60e-03	Narna-Levi_RdRp	1.42e-07	40.9	132 / 260	2	NC_032410.1|Beihai narna-like virus 26 strain BHHQ66335 RNA-dependent RNA polymerase gene, complete cds	taxid:1922454|Riboviria	2024-07-01
SRR14163044	SRS8654853	SRP267901	Macaca mulatta	9544	3	4.90e-01	Narna-Levi_RdRp	9.43e-16	47.6	126 / 249	1	NC_032450.1|Beihai narna-like virus 24 strain BHXG26712 hypothetical protein and RNA-dependent RNA polymerase genes, complete cds	taxid:1922452|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	4	1.40e-06	Negative_Bunya-Arena_RdRp	4.56e-12	43.1	174 / 206	2	NC_028466.3|Botrytis cinerea negative-stranded RNA virus 1 RdRp gene for RNA dependent RNA polymerase, isolate HAZ3-9	taxid:1629671|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	14	1.90e-03	Picorna-Calici_RdRp	1.20e-48	100.0	231 / 233	4	NC_004451.1|Simian sapelovirus 1, complete genome	taxid:1002918|Sapelovirus B|Sapelovirus|Ensavirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	1	2.50e-03	Partiti-Picobirna_RdRp	1.33e-05	53.3	90 / 150	1	NC_038843.1|Cryptosporidium parvum virus 1 strain Iowa segment dsRNA1, complete sequence	taxid:675060|Cryspovirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	7	2.90e-03	Partiti-Picobirna_RdRp	9.63e-12	51.4	105 / 316	1	NC_043396.1|Aspergillus ochraceous virus strain FA0611 putative RNA dependent RNA polymerase gene, complete cds	taxid:358008|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	1	4.80e-01	Partiti-Picobirna_RdRp	9.70e-10	47.8	138 / 150	1	NC_078098.1|Picobirnavirus Equ3 segment 2, complete sequence	taxid:1673646|Picobirnavirus|Picobirnaviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	4	1.80e+00	Partiti-Picobirna_RdRp	3.48e-05	53.8	78 / 178	1	NC_032502.1|Beihai picobirna-like virus 7 strain BHNXC57916 segment Seg 1 RdRp gene, complete cds	taxid:1922524|Riboviria	2024-07-01
SRR14163055	SRS8654841	SRP267901	Macaca mulatta	9544	1	6.50e+00	New-Zhaovirus_RdRp	9.00e-01	45.0	60 / 150	1	NC_032948.1|Hubei toti-like virus 18 strain WHCC116098 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923306|Riboviria	2024-07-01
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	1	3.40e-12	Permutotetra_RdRp	1.44e-14	63.0	138 / 150	1	NC_012958.1|Drosophila A virus, complete genome	taxid:595895|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	15	3.70e-10	Negative_Bunya-Arena_RdRp	3.45e-41	73.6	273 / 278	5	NC_078987.1|Browner virus L protein (QK834_sLgp1) gene, complete cds	taxid:2600347|Mobuvirus stephanocirci|Mobuvirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	7	1.20e-09	Negative_Orthomyxo_RdRp	7.60e-28	59.8	261 / 302	1	NC_078730.1|Araguari virus strain BeAn174214 isolate SAARB-24-Jan-1995 polymerase PB1 (QK767_gp1) gene, complete cds	taxid:352236|Quaranjavirus araguariense|Quaranjavirus|Orthomyxoviridae|Articulavirales|Insthoviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	1	4.70e-04	Permutotetra_RdRp	4.35e-15	60.0	150 / 150	1	NC_033121.1|Hubei permutotetra-like virus 2 strain QTM26624 RdRp, hypothetical protein 1, and hypothetical protein 2 genes, complete cds	taxid:1923076|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	1	8.80e-02	Negative_Orthomyxo_RdRp	5.14e-06	77.3	66 / 150	1	NC_025796.1|Wellfleet Bay virus isolate 10-280-G segment 2 polymerase basic 1 protein (PB1) gene, complete cds	taxid:1566309|Quaranjavirus wellfleetense|Quaranjavirus|Orthomyxoviridae|Articulavirales|Insthoviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	1	3.70e-01	Negative_Mono-Chu_RdRp	5.67e-28	100.0	147 / 150	1	NC_077120.1|MAG: Hangzhou scotinophara lurida lispivirus 1 isolate DHCFY129100, complete genome	taxid:2905569|Lispiviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	2	2.40e+00	Permutotetra_RdRp	2.57e-11	51.0	147 / 157	1	NC_033470.1|Wuhan house centipede virus 9 strain arthropodmix13921 hypothetical protein gene, complete cds	taxid:1923713|Riboviria	2024-07-02
SRR14270232	SRS8728153	SRP315267	Rattus norvegicus	10116	20	3.10e+00	Endorna_RdRp	4.80e-02	41.7	108 / 197	1	NC_003400.1|Scallion virus X, complete genome	taxid:445435|Potexvirus|Alphaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	5	3.40e-14	Luteo-Sobemo_RdRp	3.82e-22	56.1	171 / 246	1	NC_032200.1|Hubei sobemo-like virus 34 strain SSZZ41 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923221|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	7	1.70e-10	Negative_Bunya-Arena_RdRp	5.16e-16	44.4	216 / 255	1	NC_002323.1|Rice grassy stunt virus RNA 1, complete sequence	taxid:3052762|Tenuivirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	8	9.50e-07	Tombus-Noda_RdRp	5.13e-30	92.0	150 / 151	2	NC_032731.1|Hubei tombus-like virus 4 strain WGML147612 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923288|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	1.00e-04	Luteo-Sobemo_RdRp	1.00e-03	42.9	84 / 150	1	NC_033752.1|Xingshan nematode virus 5 strain XSNXC27943 segment 1 hypothetical protein 1 and RdRp genes, complete cds	taxid:1923764|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	2	1.20e-03	Negative_Mono-Chu_RdRp	8.03e-21	53.6	207 / 225	1	NC_076990.1|Chalcocoris rutilans mononega-like virus 2 isolate Cameroon/2013 RNA-dependent RNA polymerase, putative glycoprotein, and hypothetical protein genes, complete cds	taxid:2973795|Rochuvirus chalcocoris|Rochuvirus|Chuviridae|Jingchuvirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	5	1.90e-03	Negative_Bunya-Arena_RdRp	3.21e-08	32.1	168 / 179	1	NC_032158.1|Hubei diptera virus 3 strain SCM17647 RNA-dependent RNA polymerase gene, complete cds	taxid:1922884|Beidivirus muscae|Beidivirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	2	6.10e-03	Negative_Mono-Chu_RdRp	1.47e-13	54.0	150 / 151	1	NC_076200.1|Blacklegged tick chuvirus-2 isolate RTS126, complete genome	taxid:2079604|Nigecruvirus ixodes|Nigecruvirus|Chuviridae|Jingchuvirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	7.20e-03	Luteo-Sobemo_RdRp	3.24e-11	50.0	150 / 151	1	NC_032188.1|Hubei sobemo-like virus 36 strain spider124913 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923223|Riboviria	2024-07-02
SRR14579810	SRS9011879	SRP320372	Miniopterus natalensis	291302	1	2.90e+00	Toti-Chryso_RdRp	1.09e-08	82.6	69 / 151	1	NC_040384.1|Diatom colony associated dsRNA virus 17 genome type B genomic RNA, complete genome	taxid:1678178|dsRNA viruses|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	227	1.30e-16	Luteo-Sobemo_RdRp	9.54e-66	44.9	441 / 698	1	NC_033279.1|Sanxia water strider virus 10 strain SXSSP2571 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923394|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	3	2.40e-12	Luteo-Sobemo_RdRp	1.14e-20	64.4	177 / 198	2	NC_033089.1|Shuangao sobemo-like virus 2 strain insectZJ89114 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923475|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	9	1.80e-08	Partiti-Picobirna_RdRp	4.10e-08	62.1	87 / 287	2	NC_021873.1|Ustilaginoidea virens partitivirus 2 isolate Uv0901 segment 1, complete sequence	taxid:1415665|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	41	1.90e-08	Partiti-Picobirna_RdRp	1.10e-42	56.1	342 / 473	4	NC_032133.1|Beihai barnacle virus 13 strain BHTH16173 segment Seg 1 RdRp gene, complete cds	taxid:1922357|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	13	6.20e-07	Partiti-Picobirna_RdRp	4.65e-04	53.3	90 / 285	2	NC_032518.1|Beihai barnacle virus 12 strain BHTH16091 segment Seg 1 RdRp gene, complete cds	taxid:1922356|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	1	1.90e-06	Tombus-Noda_RdRp	2.01e-13	56.0	150 / 151	1	NC_032811.1|Hubei unio douglasiae virus 2 strain WHBL72658 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923322|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	2	1.00e-05	Negative_Bunya-Arena_RdRp	2.52e-25	76.5	204 / 204	1	NC_078872.1|MAG: Hymenopteran phasma-related virus OKIAV228 segment L RdRp gene, complete cds	taxid:2847800|Orthophasmavirus philoctetis|Orthophasmavirus|Phasmaviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	10	3.00e-05	Partiti-Picobirna_RdRp	1.55e-29	78.3	180 / 191	3	NC_032146.1|Wuhan insect virus 23 strain WHCCII13263 segment Seg 1 RdRp gene, complete cds	taxid:1923727|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	2	4.00e-05	Luteo-Sobemo_RdRp	5.85e-13	50.0	174 / 224	1	NC_032190.1|Hubei sobemo-like virus 6 strain spider128669 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923239|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	10	5.00e-05	Negative_Bunya-Arena_RdRp	6.72e-28	69.6	207 / 212	2	NC_078873.1|MAG: Hymenopteran phasma-related virus OKIAV227 segment L RdRp gene, complete cds	taxid:2847799|Orthophasmavirus chrysis|Orthophasmavirus|Phasmaviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	2	1.90e-04	Negative_Bunya-Arena_RdRp	6.96e-16	71.1	135 / 151	1	NC_079023.1|MAG: Fushun phasmavirus 1 isolate BBFSFS228, complete genome	taxid:2905464|Phasmaviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR14579898	SRS9011792	SRP320372	Hipposideros caffer	302402	7	5.00e-04	Negative_Bunya-Arena_RdRp	9.05e-25	89.8	147 / 150	2	NC_031293.1|Wuchang Cockraoch Virus 1 strain WCZL-5 RNA-dependent RNA polymerase (L) gene, complete cds	taxid:1608097|Orthophasmavirus wuchangense|Orthophasmavirus|Phasmaviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
