run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
280116Madag02AD02_CGATGT_L005_R1	457	7.60e-02	Parvo_NS1	4.70e-26	73.0	189 / 192	41	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	1	6.80e-01	Polyoma_LTag	1.51e-06	57.6	99 / 126	1	NC_039052.1|Erythrura gouldiae polyomavirus 1 strain 1209, complete genome	taxid:2169903|Gammapolyomavirus egouldiae|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	10	1.10e+00	Polyoma_LTag	3.75e-06	48.7	117 / 174	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	10	4.40e+00	Circo_Rep	4.91e-04	51.9	81 / 165	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	1	7.00e+00	Parvo_NS1	5.00e-03	52.0	75 / 126	1	NC_040787.1|Molossus molossus papillomavirus 1 isolate MmoPV1_MF, complete genome	taxid:1959848|Papillomaviridae|Zurhausenvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	1	8.40e+00	Parvo_NS1	4.00e-03	51.7	87 / 126	1	NC_038402.1|Pacific flying fox associated cyclovirus-1 isolate Tbat_H_103699, complete genome	taxid:1795983|Cyclovirus peka|Cyclovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	3	8.50e+00	Circo_Rep	1.30e-02	40.0	90 / 135	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R1	1	9.80e+00	Polyoma_LTag	2.24e-04	42.1	114 / 126	1	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	489	1.10e-01	Parvo_NS1	8.78e-22	70.9	165 / 170	38	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	11	1.10e+00	Polyoma_LTag	1.20e-07	60.0	105 / 126	2	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	2	2.30e+00	Parvo_NS1	9.36e-05	50.0	84 / 135	1	NC_026144.1|Sewage-associated gemycircularvirus-4 isolate BS3913, complete sequence	taxid:1519399|Gemykrogvirus sewopo1|Gemykrogvirus|Genomoviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	2	4.20e+00	Circo_Rep	6.70e-06	55.2	87 / 129	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	1	7.10e+00	Circo_Rep	5.00e-01	50.0	54 / 126	1	NC_028117.1|Bank vole polyomavirus isolate KS/14/281, complete genome	taxid:1737522|Betapolyomavirus myoglareolus|Betapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	4	8.20e+00	Circo_Rep	2.20e-02	40.0	90 / 167	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	2	9.40e+00	Polyoma_LTag	5.38e-06	41.0	117 / 126	2	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	1	9.70e+00	Polyoma_LTag	2.10e-02	61.9	63 / 126	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag02AD02_CGATGT_L005_R2	1	9.70e+00	Papilloma_E1	1.50e-02	63.2	57 / 126	1	NC_015325.1|Zalophus californianus papillomavirus 1, complete genome	taxid:998829|Dyonupapillomavirus 1|Dyonupapillomavirus|Firstpapillomavirinae|Papillomaviridae|Zurhausenvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	393	7.60e-02	Parvo_NS1	2.88e-26	75.9	174 / 182	42	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	11	9.10e-01	Polyoma_LTag	4.96e-06	48.7	117 / 184	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	2	3.20e+00	Polyoma_LTag	3.35e-04	61.9	63 / 137	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	1	3.80e+00	Parvo_NS1	4.00e-03	59.1	66 / 126	1	NC_000883.2|Human parvovirus B19, complete genome	taxid:10798|Erythroparvovirus primate1|Erythroparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	10	4.50e+00	Circo_Rep	4.49e-04	51.9	81 / 171	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	1	6.10e+00	Polyoma_LTag	1.40e-01	52.2	69 / 126	1	NC_055576.1|Sciurus carolinensis polyomavirus 1 isolate 9804_KS15/0573, complete genome	taxid:2721750|Betapolyomavirus sciuri|Betapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	13	6.80e+00	Circo_Rep	2.50e-02	40.0	90 / 164	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	1	9.40e+00	Parvo_NS1	1.20e-02	42.3	78 / 126	1	NC_024888.1|Bufavirus-3 genes for NS1, putative VP1, hypothetical protein, VP2, complete cds, strain: BTN-63	taxid:1391667|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R1	1	9.90e+00	Polyoma_LTag	2.24e-04	42.1	114 / 126	1	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	389	1.20e-01	Parvo_NS1	3.37e-20	67.3	156 / 157	43	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	6	1.20e+00	Polyoma_LTag	6.33e-07	60.6	99 / 128	2	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	8	1.20e+00	Circo_Rep	4.45e-04	51.9	81 / 158	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	4	2.00e+00	Polyoma_LTag	2.99e-04	61.9	63 / 163	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	1	2.50e+00	Circo_Rep	1.50e-02	50.0	78 / 126	1	NC_028045.1|Tadarida brasiliensis circovirus 1, complete genome	taxid:2003309|Circovirus bastao|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	14	5.00e+00	Circo_Rep	1.30e-02	40.0	90 / 144	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	1	7.80e+00	Parvo_NS1	1.96e-04	42.9	84 / 126	1	NC_055548.1|Sida yellow golden mosaic virus DNA A, complete sequence	taxid:2174902|Begomovirus|Geminiviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	1	8.10e+00	Parvo_NS1	5.00e-03	59.1	66 / 126	1	NC_000883.2|Human parvovirus B19, complete genome	taxid:10798|Erythroparvovirus primate1|Erythroparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag03AD03_TTAGGC_L005_R2	1	9.60e+00	Polyoma_LTag	5.38e-06	41.0	117 / 126	1	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	349	2.60e-01	Parvo_NS1	5.39e-20	71.2	156 / 162	40	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	14	6.20e-01	Polyoma_LTag	4.03e-06	48.7	117 / 180	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	1	3.80e+00	Parvo_NS1	3.00e-03	52.0	75 / 126	1	NC_040787.1|Molossus molossus papillomavirus 1 isolate MmoPV1_MF, complete genome	taxid:1959848|Papillomaviridae|Zurhausenvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	2	3.90e+00	Polyoma_LTag	2.68e-04	61.9	63 / 131	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	5	4.30e+00	Circo_Rep	4.35e-04	51.9	81 / 162	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	11	5.10e+00	Circo_Rep	2.50e-02	40.0	90 / 162	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	1	6.90e+00	Parvo_NS1	4.00e-03	59.1	66 / 126	1	NC_000883.2|Human parvovirus B19, complete genome	taxid:10798|Erythroparvovirus primate1|Erythroparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R1	5	8.60e+00	Polyoma_LTag	1.79e-05	39.5	129 / 141	1	NC_007923.1|Finch polyomavirus, complete genome	taxid:349564|Gammapolyomavirus pypyrrhula|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	1	0.00e+00		6.80e-01	50.0	36 / 126	1	NC_026942.1|Sheep polyomavirus 1 isolate VH4-S14 from USA, complete genome	taxid:1634381|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	346	2.30e-01	Parvo_NS1	2.59e-17	77.3	132 / 157	35	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	13	1.30e+00	Polyoma_LTag	4.44e-06	48.7	117 / 180	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	10	1.80e+00	Circo_Rep	2.00e-02	40.0	90 / 165	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	1	3.90e+00	Polyoma_LTag	3.62e-04	61.9	63 / 126	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	6	4.30e+00	Circo_Rep	3.00e-04	51.9	81 / 155	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	2	7.90e+00	Polyoma_LTag	5.38e-06	41.0	117 / 126	2	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag04AD04_TGACCA_L005_R2	1	8.80e+00	Papilloma_E1	8.00e-03	56.5	69 / 126	1	NC_003897.1|Tomato leaf curl Karnataka virus, complete genome	taxid:220932|Begomovirus|Geminiviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	567	1.60e-01	Parvo_NS1	4.14e-26	75.4	183 / 186	36	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	9	1.00e+00	Polyoma_LTag	4.03e-06	48.7	117 / 178	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	1	3.80e+00	Parvo_NS1	4.00e-03	52.0	75 / 126	1	NC_040787.1|Molossus molossus papillomavirus 1 isolate MmoPV1_MF, complete genome	taxid:1959848|Papillomaviridae|Zurhausenvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	5	4.50e+00	Circo_Rep	4.34e-04	51.9	81 / 164	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	1	5.60e+00	Circo_Rep	2.10e-02	61.9	63 / 126	1	NC_007220.1|Duck circovirus, complete genome	taxid:324685|Circovirus duck|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	11	8.30e+00	Circo_Rep	2.20e-02	40.0	90 / 156	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R1	2	8.30e+00	Polyoma_LTag	2.04e-05	40.5	126 / 127	1	NC_007923.1|Finch polyomavirus, complete genome	taxid:349564|Gammapolyomavirus pypyrrhula|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	578	5.50e-02	Parvo_NS1	2.70e-23	73.7	171 / 195	42	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	15	5.70e-01	Polyoma_LTag	1.59e-07	63.6	99 / 126	2	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	7	3.70e+00	Circo_Rep	2.40e-04	51.9	81 / 142	2	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	1	5.30e+00	Polyoma_LTag	2.10e-02	61.9	63 / 126	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	11	7.90e+00	Circo_Rep	2.50e-02	40.0	90 / 164	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	2	8.30e+00	Polyoma_LTag	5.38e-06	41.0	117 / 126	2	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	1	8.50e+00	Parvo_NS1	4.00e-03	59.1	66 / 126	1	NC_000883.2|Human parvovirus B19, complete genome	taxid:10798|Erythroparvovirus primate1|Erythroparvovirus|Parvovirinae|Parvoviridae|Piccovirales|Quintoviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	1	8.70e+00	Polyoma_LTag	1.50e-02	57.1	63 / 126	1	NC_020890.1|Human polyomavirus 12 strain hu1403, complete genome	taxid:1303334|Alphapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag05AD05_ACAGTG_L005_R2	1	9.80e+00	Parvo_NS1	5.00e-01	46.2	78 / 126	1	NC_050697.1|Jacquemontia yellow vein virus isolate 1915 clone 1 segment DNA-B, complete sequence	taxid:1982675|Begomovirus|Geminiviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	451	2.90e-01	Parvo_NS1	1.70e-22	70.7	174 / 178	37	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	16	8.50e-01	Polyoma_LTag	3.99e-06	48.7	117 / 176	1	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	2	3.00e+00	Polyoma_LTag	3.62e-04	61.9	63 / 130	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	12	3.30e+00	Circo_Rep	2.70e-02	40.0	90 / 165	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	8	4.90e+00	Circo_Rep	3.31e-04	51.9	81 / 154	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R1	1	9.70e+00	Circo_Rep	1.00e-01	66.7	54 / 126	1	NC_028267.1|Trichechus manatus papillomavirus 4 strain TmPV-4, complete genome	taxid:2848317|Rhopapillomavirus 2|Rhopapillomavirus|Firstpapillomavirinae|Papillomaviridae|Zurhausenvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	467	9.60e-02	Parvo_NS1	2.52e-19	76.1	138 / 142	48	CP110845.1|Mutant Streptomyces sp. Je 1-4 4N24_ara, complete genome	taxid:1170705|Streptomyces|Streptomycetaceae|Kitasatosporales|Actinomycetes|Actinomycetota|Bacteria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	18	6.90e-01	Polyoma_LTag	5.08e-08	62.9	105 / 126	3	NC_023008.1|Butcherbird polyomavirus isolate AWH19840, complete genome	taxid:1394033|Gammapolyomavirus cratorquatus|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	14	3.90e+00	Circo_Rep	1.50e-02	40.0	90 / 140	1	NC_055153.1|Rodent associated circovirus 6 isolate RtAd-CV/SAX2015, partial genome	taxid:3052120|Circovirus|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	1	4.20e+00	Polyoma_LTag	3.75e-04	44.4	108 / 126	1	NC_007922.1|Crow polyomavirus, complete genome	taxid:349563|Gammapolyomavirus corvi|Gammapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	1	4.30e+00	Polyoma_LTag	2.10e-02	61.9	63 / 126	1	NC_055559.1|Canis lupus polyomavirus 1 isolate 8472, complete genome	taxid:2170403|Deltapolyomavirus|Polyomaviridae|Sepolyvirales|Papovaviricetes|Cossaviricota|Shotokuvirae|Monodnaviria	2024-06-30
280116Madag06AD06_GCCAAT_L005_R2	7	4.80e+00	Circo_Rep	3.95e-04	51.9	81 / 161	1	NC_030466.1|Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome	taxid:1676184|Circoviridae|Cirlivirales|Arfiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-30
