SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	1.50e-03	Flavi_RdRp	1.25e-23	78.0	150 / 150	1	NC_077146.1|Tunisian small ruminant pestivirus strain 92019/2007/AG polyprotein (QKV27_gp1) gene, complete cds	taxid:1827005|Orthotulasvirus tulasnellae|Orthotulasvirus|Tulasviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	2.40e-02	Flavi_RdRp	1.94e-10	69.4	147 / 150	1	NC_001461.1|Bovine viral diarrhea virus 1, complete genome	taxid:11099|Pestivirus bovis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	4.80e-01	Flavi_RdRp	7.17e-17	75.0	144 / 150	1	NC_076029.1|Bovine viral diarrhea virus 1-SD1 polyprotein gene, complete cds	taxid:31656|Pestivirus bovis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	3.00e+00	Flavi_RdRp	5.56e-19	77.6	147 / 150	1	NC_076032.1|Bovine viral diarrhea virus 2 strain XJ-04, complete genome	taxid:54315|Pestivirus tauri|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	5.50e+00	Reo_RdRp	1.80e-01	43.5	69 / 150	1	NC_055562.1|Polyscias mosaic virus isolate AR3, complete genome	taxid:2528410|Badnavirus tessellopolysciatis|Badnavirus|Caulimoviridae|Ortervirales|Revtraviricetes|Artverviricota|Pararnavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	7.30e+00	Narna-Levi_RdRp	1.80e-01	32.4	111 / 150	1	NC_039088.1|Cardamom mosaic virus isolate KS, complete genome	taxid:104637|Macluravirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	2	8.00e+00	Toti-Chryso_RdRp	3.80e-02	40.5	111 / 161	1	NC_026316.1|Lesavirus 2 isolate Nai108015/2012, complete genome	taxid:1603964|Malagasivirus B|Malagasivirus|Caphthovirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR14180567	SRS8660194	SRP313939	Ovis aries	9940	1	9.60e+00	Endorna_RdRp	5.10e-02	38.7	93 / 150	1	NC_017939.1|Grapevine deformation virus RNA1, complete genome	taxid:233784|Nepovirus deformationis|Nepovirus|Comovirinae|Secoviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	1003	6.10e-14	Flavi_RdRp	6.20e-171	80.6	651 / 1372	1	NC_024018.2|Pronghorn antelope pestivirus, complete genome	taxid:188938|Pestivirus antilocaprae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	3	1.00e-06	Flavi_RdRp	3.71e-16	82.5	120 / 193	1	NC_003678.1|Pestivirus giraffe-1 H138 complete genome	taxid:119222|Pestivirus giraffae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	8	9.80e-06	Flavi_RdRp	6.14e-16	81.1	111 / 152	1	NC_077023.1|Pestivirus sp. isolate ovine/It/338710-3/2017 polyprotein (QKU04_gp1) gene, complete cds	taxid:31657|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	12	1.00e-05	Flavi_RdRp	1.23e-26	81.2	96 / 150	5	NC_003679.1|Border disease virus X818, complete genome	taxid:358764|Pestivirus ovis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	7	8.50e-05	Flavi_RdRp	2.34e-16	94.1	102 / 179	4	NC_018713.1|Pestivirus strain Aydin/04-TR, complete genome	taxid:2756242|Pestivirus aydinense|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	2	9.00e-03	Flavi_RdRp	2.97e-17	93.9	99 / 150	1	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	1	1.60e-02	Flavi_RdRp	1.11e-08	78.6	84 / 138	1	NC_077146.1|Tunisian small ruminant pestivirus strain 92019/2007/AG polyprotein (QKV27_gp1) gene, complete cds	taxid:1827005|Orthotulasvirus tulasnellae|Orthotulasvirus|Tulasviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	1	5.30e-02	Flavi_RdRp	6.52e-17	91.2	102 / 150	1	NC_076029.1|Bovine viral diarrhea virus 1-SD1 polyprotein gene, complete cds	taxid:31656|Pestivirus bovis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR14182376	SRS8661506	SRP313995	Ovis aries	9940	2	9.70e+00	Toti-Chryso_RdRp	2.50e-01	46.2	78 / 146	1	NC_043474.1|Shingleback nidovirus 1 replicase 1a, replicase 1b, spike protein, putative accessory protein, and membrane protein genes, complete cds	taxid:1912590|Tilitovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR15199663	SRS9544892	SRP329017	Manis javanica	9974	10	2.00e-01	Flavi_RdRp	3.01e-18	100.0	102 / 103	2	NC_077024.1|Dongyang pangolin virus isolate DYAJ1, complete genome	taxid:2713211|Pestivirus P|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15199671	SRS9544883	SRP329017	Manis javanica	9974	21	3.10e-02	Flavi_RdRp	4.48e-19	100.0	105 / 107	2	NC_077024.1|Dongyang pangolin virus isolate DYAJ1, complete genome	taxid:2713211|Pestivirus P|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275162	SRS9634047	SRP330111	Sus scrofa	9823	2763	5.30e-13	Flavi_RdRp	0.00e+00	99.1	954 / 955	4	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275162	SRS9634047	SRP330111	Sus scrofa	9823	5	3.40e-04	Flavi_RdRp	1.15e-22	84.8	138 / 141	5	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275162	SRS9634047	SRP330111	Sus scrofa	9823	1	3.40e+00	New-Weivirus_RdRp	5.70e-02	42.3	78 / 141	1	NC_032555.1|Beihai rhabdo-like virus 1 strain BHTSS15727 hypothetical protein 1, hypothetical protein 2, and RNA-dependent RNA polymerase genes, complete cds	taxid:1922651|Peropuvirus beihaiense|Peropuvirus|Artoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	4688	5.50e-13	Flavi_RdRp	0.00e+00	99.3	912 / 917	6	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	4	7.60e-04	Flavi_RdRp	8.73e-22	86.7	135 / 141	4	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	1	8.90e-04	Flavi_RdRp	7.76e-18	81.8	132 / 141	1	NC_077023.1|Pestivirus sp. isolate ovine/It/338710-3/2017 polyprotein (QKU04_gp1) gene, complete cds	taxid:31657|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	5	1.90e-02	Narna-Levi_RdRp	3.02e-26	72.1	183 / 185	1	NC_076791.1|Plasmopara viticola lesion associated ourmia-like virus 61 isolate DMG-A_34540 RNA dependent RNA polymerase (QKR67_gp1) gene, complete cds	taxid:2686533|Botoulivirus zetaplasmoparae|Botoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	2	1.40e-01	Narna-Levi_RdRp	1.43e-16	60.0	180 / 186	1	NC_076748.1|Plasmopara viticola lesion associated ourmia-like virus 13 isolate DMG-A_34860 RNA dependent RNA polymerase (QKR23_gp1) gene, complete cds	taxid:2686480|Magoulivirus iotaplasmoparae|Magoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	1	1.80e+00	Narna-Levi_RdRp	4.45e-11	61.0	123 / 141	1	NC_055143.1|Rhizoctonia solani ourmia-like virus 1 RNA 1 isolate RsAG2 RNA-dependent RNA polymerase gene, partial cds	taxid:1708387|Rhizoctonia magoulivirus 1|Magoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275163	SRS9634046	SRP330111	Sus scrofa	9823	1	9.80e+00	Narna-Levi_RdRp	1.00e-09	51.1	141 / 141	1	NC_076738.1|Plasmopara viticola lesion associated ourmia-like virus 3 isolate DMG-D_30438 RNA dependent RNA polymerase (QKR13_gp1) gene, complete cds	taxid:2686498|Botoulivirus alphaplasmoparae|Botoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275164	SRS9634045	SRP330111	Sus scrofa	9823	2831	5.50e-13	Flavi_RdRp	0.00e+00	99.4	945 / 945	3	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275164	SRS9634045	SRP330111	Sus scrofa	9823	3	2.90e-04	Flavi_RdRp	6.11e-23	86.7	135 / 141	3	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275164	SRS9634045	SRP330111	Sus scrofa	9823	1	1.80e+00	Negative_Bunya-Arena_RdRp	4.60e-02	60.0	60 / 141	1	NC_076015.1|Wenling jack mackerels picornavirus strain LXMC375591 polyprotein (QKJ81_gp1) gene, complete cds	taxid:2870402|Fipivirus D|Fipivirus|Heptrevirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275164	SRS9634045	SRP330111	Sus scrofa	9823	1	2.40e+00	Flavi_RdRp	2.76e-17	75.0	132 / 141	1	NC_003678.1|Pestivirus giraffe-1 H138 complete genome	taxid:119222|Pestivirus giraffae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275165	SRS9634044	SRP330111	Sus scrofa	9823	4675	2.30e-12	Flavi_RdRp	0.00e+00	99.1	951 / 952	4	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275165	SRS9634044	SRP330111	Sus scrofa	9823	4	4.60e-02	Flavi_RdRp	3.24e-23	78.3	138 / 141	4	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275165	SRS9634044	SRP330111	Sus scrofa	9823	1	4.10e-01	Flavi_RdRp	1.78e-10	68.6	105 / 141	1	NC_018713.1|Pestivirus strain Aydin/04-TR, complete genome	taxid:2756242|Pestivirus aydinense|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275167	SRS9634042	SRP330111	Sus scrofa	9823	5002	2.70e-13	Flavi_RdRp	0.00e+00	99.3	921 / 928	6	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275167	SRS9634042	SRP330111	Sus scrofa	9823	7	1.80e-02	Flavi_RdRp	8.39e-23	91.3	138 / 141	7	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275167	SRS9634042	SRP330111	Sus scrofa	9823	1	3.70e-01	NidoAstro_RdRp	5.70e-02	42.9	63 / 108	1	NC_033027.1|Hubei rhabdo-like virus 7 strain QTM26925 hypothetical protein, putative glycoprotein, and RNA-dependent RNA polymerase genes, complete cds	taxid:1923191|Draselvirus dentati|Draselvirus|Xinmoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275168	SRS9634041	SRP330111	Sus scrofa	9823	2960	2.70e-13	Flavi_RdRp	0.00e+00	99.4	939 / 941	6	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275168	SRS9634041	SRP330111	Sus scrofa	9823	3	5.30e-05	Flavi_RdRp	9.93e-30	100.0	84 / 154	2	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275168	SRS9634041	SRP330111	Sus scrofa	9823	2	6.00e-01	NidoAstro_RdRp	2.77e-25	100.0	132 / 134	1	NC_003397.1|Bean common mosaic virus, complete genome	taxid:12196|Potyvirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275168	SRS9634041	SRP330111	Sus scrofa	9823	1	2.50e+00	NidoAstro_RdRp	5.20e-01	57.9	57 / 141	1	NC_032115.1|Bivalve RNA virus G5, partial genome	taxid:1926968|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275170	SRS9634039	SRP330111	Sus scrofa	9823	3166	5.40e-13	Flavi_RdRp	0.00e+00	99.4	945 / 947	3	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275170	SRS9634039	SRP330111	Sus scrofa	9823	5	6.80e-01	Flavi_RdRp	7.16e-25	80.9	141 / 141	5	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275172	SRS9634037	SRP330111	Sus scrofa	9823	3222	2.70e-13	Flavi_RdRp	0.00e+00	99.4	939 / 941	5	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275172	SRS9634037	SRP330111	Sus scrofa	9823	4	1.90e-04	Flavi_RdRp	5.01e-23	85.1	141 / 141	4	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275173	SRS9634036	SRP330111	Sus scrofa	9823	5334	5.60e-13	Flavi_RdRp	0.00e+00	99.4	945 / 949	5	NC_038912.1|Classical swine fever virus, strain Alfort/187 complete genome	taxid:358769|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15275173	SRS9634036	SRP330111	Sus scrofa	9823	4	2.00e-02	Flavi_RdRp	1.02e-23	91.3	138 / 141	3	NC_002657.1|Classical swine fever virus, complete genome	taxid:11096|Pestivirus suis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15340411	SRS9678229	SRP331054	Nannospalax ehrenbergi	30637	89	1.20e-09	Flavi_RdRp	5.00e-119	62.7	507 / 907	1	NC_038428.1|Hepacivirus I, complete genome	taxid:3052238|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340411	SRS9678229	SRP331054	Nannospalax ehrenbergi	30637	50	1.40e-09	Flavi_RdRp	2.99e-60	82.4	393 / 396	8	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340411	SRS9678229	SRP331054	Nannospalax ehrenbergi	30637	6	2.20e-02	Tymo_RdRp	3.64e-19	77.8	135 / 175	1	NC_076623.1|Rocahepevirus ratti isolate RdHEVEm40/LuXi/2014, complete genome	taxid:1678145|Rocahepevirus|Orthohepevirinae|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340411	SRS9678229	SRP331054	Nannospalax ehrenbergi	30637	2	1.20e+00	Hepe-Virga_RdRp	1.52e-28	100.0	138 / 142	1	NC_001801.1|Cucumber green mottle mosaic virus, complete genome	taxid:12235|Tobamovirus|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340416	SRS9678235	SRP331054	Nannospalax ehrenbergi	30637	83	3.50e-12	Flavi_RdRp	2.06e-120	62.6	513 / 889	2	NC_038428.1|Hepacivirus I, complete genome	taxid:3052238|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340416	SRS9678235	SRP331054	Nannospalax ehrenbergi	30637	36	4.00e-10	Flavi_RdRp	2.46e-85	74.1	510 / 511	8	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340416	SRS9678235	SRP331054	Nannospalax ehrenbergi	30637	2	4.90e-04	Hepe-Virga_RdRp	7.76e-14	52.2	138 / 142	1	NC_018382.1|Orthohepevirus D isolate BatHEV/BS7/GE/2009, complete genome	taxid:1678146|Chirohepevirus|Orthohepevirinae|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340418	SRS9678237	SRP331054	Nannospalax ehrenbergi	30637	70	3.30e-12	Flavi_RdRp	1.39e-78	61.2	363 / 601	1	NC_038428.1|Hepacivirus I, complete genome	taxid:3052238|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340418	SRS9678237	SRP331054	Nannospalax ehrenbergi	30637	15	4.10e-09	Flavi_RdRp	2.76e-25	83.7	147 / 150	7	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340418	SRS9678237	SRP331054	Nannospalax ehrenbergi	30637	10	2.10e-02	Flavi_RdRp	3.54e-39	60.4	303 / 306	1	NC_001655.1|Hepatitis GB virus B, complete genome	taxid:2847087|Hepacivirus platyrrhini|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340420	SRS9678238	SRP331054	Nannospalax ehrenbergi	30637	304	3.00e-12	Flavi_RdRp	2.12e-120	62.6	513 / 912	1	NC_038428.1|Hepacivirus I, complete genome	taxid:3052238|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15340420	SRS9678238	SRP331054	Nannospalax ehrenbergi	30637	56	1.10e-09	Flavi_RdRp	1.96e-63	72.9	387 / 389	7	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15340420	SRS9678238	SRP331054	Nannospalax ehrenbergi	30637	2	1.20e-02	Hepe-Virga_RdRp	1.20e-27	74.6	177 / 182	1	NC_001434.1|Hepatitis E virus, complete genome	taxid:291484|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-24
SRR15340420	SRS9678238	SRP331054	Nannospalax ehrenbergi	30637	3	2.80e-01	Narna-Levi_RdRp	4.75e-04	46.2	78 / 176	1	NC_033049.1|Wenling narna-like virus 7 strain WLJQ103612 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1923507|Riboviria	2024-06-24
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	3354	3.90e-12	Flavi_RdRp	1.17e-119	62.6	513 / 1016	4	NC_038428.1|Hepacivirus I, complete genome	taxid:3052238|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	4345	2.20e-10	Flavi_RdRp	1.53e-170	79.7	915 / 918	15	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	3	1.20e-04	Hepe-Virga_RdRp	1.87e-16	76.9	117 / 117	1	NC_076623.1|Rocahepevirus ratti isolate RdHEVEm40/LuXi/2014, complete genome	taxid:1678145|Rocahepevirus|Orthohepevirinae|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	3	2.20e-04	Flavi_RdRp	1.71e-14	66.7	99 / 178	2	NC_001655.1|Hepatitis GB virus B, complete genome	taxid:2847087|Hepacivirus platyrrhini|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	1	3.40e-04	Flavi_RdRp	3.24e-11	58.8	102 / 150	1	NC_038430.1|Hepacivirus K, complete genome	taxid:3052231|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	1	1.20e-03	Flavi_RdRp	6.12e-11	68.8	96 / 150	1	NC_040815.1|Hepacivirus P isolate RHV-GS2015, complete genome	taxid:2202225|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	2	2.00e-03	Flavi_RdRp	4.75e-13	57.1	147 / 150	2	NC_031950.1|Guereza hepacivirus, complete sequence	taxid:1354498|Hepacivirus colobi|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	1	1.20e+00	Flavi_RdRp	3.80e-01	52.6	114 / 118	1	NC_038435.1|Pegivirus G isolate PDB-620 polyprotein gene, complete cds	taxid:3052612|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340431	SRS9678251	SRP331054	Nannospalax ehrenbergi	30637	1	9.90e+00	Delta_HDAg	9.70e-01	81.8	33 / 122	1	NC_039199.1|Human metapneumovirus isolate 00-1, complete genome	taxid:162145|Metapneumovirus hominis|Metapneumovirus|Pneumoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-23
SRR15340434	SRS9678254	SRP331054	Nannospalax ehrenbergi	30637	9	2.60e-09	Flavi_RdRp	6.32e-30	67.1	219 / 224	5	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-23
