SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-186	468	1.72e-53	59.868	152	acc:YP_009336702|RNA-dependent RNA polymerase [Sanxia narna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-187	465	3.36e-48	48.026	152	acc:YP_009336819|hypothetical protein [Shahe picorna-like virus 10]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-188	461	1.09e-49	55.263	152	acc:NP_044732|replicase [Galinsoga mosaic virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-189	461	3.5e-38	49.351	154	acc:YP_009337198|hypothetical protein 2 [Changjiang tombus-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-190	459	1.34e-52	58	150	acc:YP_009333437|hypothetical protein 1 [Beihai picorna-like virus 44]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-191	455	3.8e-18	43.59	117	acc:YP_009337712|hypothetical protein 2 [Hubei tombus-like virus 36]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-192	455	5.37e-46	49.333	150	acc:YP_009329821|polyprotein [Bivalve RNA virus G3]	unclassified Pisuviricota	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-193	449	7.97e-19	38.71	124	acc:NP_758810|82K protein [Beet black scorch virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-194	445	6.32e-39	50.394	127	acc:YP_009333342|hypothetical protein 1 [Beihai paphia shell virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-195	445	1.02e-37	47.222	144	acc:YP_009336794|hypothetical protein 1 [Wenzhou picorna-like virus 15]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-196	445	8.56e-33	41.912	136	acc:YP_009333566|hypothetical protein 1 [Beihai picorna-like virus 4]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-197	443	3.02e-28	39.416	137	acc:YP_009336781|hypothetical protein 1 [Changjiang picorna-like virus 13]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-198	438	6.77e-33	50.746	134	acc:YP_009337230|hypothetical protein 2 [Changjiang tombus-like virus 4]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-199	438	3.18e-27	42.188	128	acc:NP_038454|readthrough protein (p85) [Japanese iris necrotic ring virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-200	435	7e-45	56.716	134	acc:YP_009333533|hypothetical protein 1 [Beihai picorna-like virus 46]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-201	433	1.04e-24	46.154	130	acc:YP_009336562|hypothetical protein 1 [Hubei tombus-like virus 9]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-202	432	1.93e-23	38.889	126	acc:YP_009337749|hypothetical protein 2 [Hubei tombus-like virus 5]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-203	431	4.58e-66	86.441	118	acc:YP_009336702|RNA-dependent RNA polymerase [Sanxia narna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-204	427	5.46e-35	63.71	124	acc:YP_009337791|hypothetical protein [Sanxia picorna-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-205	421	8.57e-24	39.716	141	acc:YP_009337712|hypothetical protein 2 [Hubei tombus-like virus 36]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-206	417	1.05e-27	40.141	142	acc:YP_009388499|nonstructural polyprotein [Apis dicistrovirus]	Dicistroviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-207	415	6.54e-40	54.015	137	acc:YP_010769887|RNA-directed RNA polymerase [ssRNA phage SRR6960799_25]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-208	410	1.44e-36	45.926	135	acc:YP_010770152|RNA-directed RNA polymerase [ssRNA phage SRR6960799_3]	Blumeviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-209	409	1.47e-16	34.545	110	acc:YP_009333607|hypothetical protein [Beihai picorna-like virus 87]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-210	407	5.28e-05	28.889	135	acc:YP_006331061|polyprotein 2ab [Artemisia virus A]	Solemoviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-211	407	5.92e-48	58.462	130	acc:YP_010771158|RNA-directed RNA polymerase, partial [ssRNA phage SRR5466338_4]	Steitzviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-212	405	2.28e-58	66.165	133	acc:YP_009336781|hypothetical protein 1 [Changjiang picorna-like virus 13]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-213	404	3.22e-35	76.19	84	acc:YP_009336790|hypothetical protein 2 [Hubei tombus-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-214	404	2.38e-70	77.273	132	acc:YP_009337885|RdRp [Hubei tetragnatha maxillosa virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-215	400	1.71e-27	45.614	114	acc:YP_009336819|hypothetical protein [Shahe picorna-like virus 10]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-216	396	5.76e-32	62.366	93	acc:YP_009337311|RNA-dependent RNA polymerase [Changjiang narna-like virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-217	393	1.97e-24	40.769	130	acc:YP_009333424|hypothetical protein [Beihai picorna-like virus 60]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-218	392	1.4e-47	65.891	129	acc:YP_009337657|hypothetical protein 2 [Changjiang tombus-like virus 11]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-219	392	1.08e-56	74.419	129	acc:YP_009336741|hypothetical protein 1 [Shahe picorna-like virus 12]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-220	391	5.61e-18	34.375	128	acc:YP_009336811|hypothetical protein 1 [Beihai sobemo-like virus 25]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-221	390	4.41e-17	37.705	122	acc:YP_009336773|hypothetical protein 1 [Hubei tombus-like virus 10]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-222	386	3.81e-32	52.294	109	acc:YP_009337393|replicase [Wenzhou hepe-like virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-223	383	2.03e-21	39.516	124	acc:YP_009336741|hypothetical protein 1 [Shahe picorna-like virus 12]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-224	381	1.3e-18	41.071	112	acc:YP_001429579|hypothetical protein SOG_gp2 [Marine RNA virus SOG]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-225	380	7.58e-23	49.038	104	acc:YP_009255227|nonstructural protein [Antarctic picorna-like virus 1]	unclassified Pisuviricota	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-226	376	5.43e-18	48.718	78	acc:YP_009333283|RNA-dependent RNA polymerase [Beihai narna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-227	376	1.71e-46	63.636	121	acc:YP_009333342|hypothetical protein 1 [Beihai paphia shell virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-228	375	2.29e-35	55.462	119	acc:YP_009255227|nonstructural protein [Antarctic picorna-like virus 1]	unclassified Pisuviricota	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-229	372	3.17e-18	40.833	120	acc:NP_995577|putative RNA dependent RNA polymerase [Sclerophthora macrospora virus A]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-230	371	1.71e-22	43.396	106	acc:YP_009342273|hypothetical protein 2 [Wenzhou tombus-like virus 17]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-231	370	3.17e-08	37.624	101	acc:YP_009329958|hypothetical protein [Beihai noda-like virus 18]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-232	369	3.07e-24	42.857	119	acc:YP_009336794|hypothetical protein 1 [Wenzhou picorna-like virus 15]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-233	367	7.51e-05	28.571	84	acc:YP_009337427|polyprotein [Beihai zhaovirus-like virus 3]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-234	367	3.41e-47	55.833	120	acc:YP_009336790|hypothetical protein 2 [Hubei tombus-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-235	365	3.09e-33	49.541	109	acc:YP_009329817|replicative protein [Bivalve RNA virus G1]	Dicistroviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-236	364	1.83e-50	65.574	122	acc:YP_009336737|hypothetical protein 1 [Changjiang picorna-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-237	363	1.18e-11	39.726	73	acc:YP_009337419|polyprotein [Beihai zhaovirus-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-238	362	6.65e-28	46.429	112	acc:YP_009336741|hypothetical protein 1 [Shahe picorna-like virus 12]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-239	361	1.56e-74	98.305	118	acc:NP_619740|replication-associated protein [Pepper mild mottle virus]	Virgaviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-240	361	5.95e-12	42.222	90	acc:YP_009336882|hypothetical protein 1 [Shahe picorna-like virus 11]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-241	358	2.28e-14	37.5	112	acc:YP_009221981|nonstructural polyprotein [Goose dicistrovirus]	Dicistroviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-242	355	3.09e-38	58.974	117	acc:YP_009337800|hypothetical protein [Sanxia picorna-like virus 5]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-243	353	3.6e-20	59.459	74	acc:YP_009337198|hypothetical protein 2 [Changjiang tombus-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-244	348	8.45e-46	63.158	114	acc:YP_009336781|hypothetical protein 1 [Changjiang picorna-like virus 13]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-245	346	2.59e-06	41.667	60	acc:YP_009333147|RNA-dependent RNA polymerase [Beihai narna-like virus 15]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-246	344	1.2e-10	34.951	103	acc:YP_009337316|RNA-dependent RNA polymerase [Hubei yanvirus-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-247	343	1.92e-51	75.221	113	acc:YP_010769719|RNA-directed RNA polymerase [ssRNA phage Gerhypos.1_43]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-248	336	3.19e-12	40.594	101	acc:YP_009336591|hypothetical protein 2 [Hubei tombus-like virus 7]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-249	336	2.55e-09	31.776	107	acc:YP_009333161|hypothetical protein 2 [Hubei tombus-like virus 32]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-250	336	6.02e-40	60	110	acc:YP_010768708|RNA-directed RNA polymerase [ssRNA phage SRR5466728_1]	Atkinsviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-251	335	5.32e-26	53.933	89	acc:YP_010769644|RNA-directed RNA polymerase, partial [ssRNA phage SRR7976323_3]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-252	333	3.27e-35	52.727	110	acc:YP_009337737|hypothetical protein 2 [Hubei tombus-like virus 6]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-253	331	5.08e-58	78.378	111	acc:YP_009336747|hypothetical protein 1 [Changjiang picorna-like virus 7]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-254	330	6.32e-47	70.093	107	acc:YP_009342275|hypothetical protein 2 [Wenzhou tombus-like virus 3]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-255	330	4.76e-47	69.811	106	acc:YP_010769432|RNA-directed RNA polymerase [ssRNA phage SRR6050738_3]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-256	329	2.64e-47	69.725	109	acc:YP_009336747|hypothetical protein 1 [Changjiang picorna-like virus 7]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-257	328	1.41e-28	53.271	107	acc:YP_010768712|RNA-directed RNA polymerase, partial [ssRNA phage Gerhypos.4_36]	Atkinsviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-258	328	1.59e-28	47.321	112	acc:YP_010769468|RNA-directed RNA polymerase [ssRNA phage SRR6960799_8]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-259	321	4e-29	54.286	105	acc:YP_009333342|hypothetical protein 1 [Beihai paphia shell virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-260	321	6.17e-26	49.038	104	acc:YP_009330066|hypothetical protein 1 [Beihai picorna-like virus 15]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-261	321	2.33e-45	65.714	105	acc:YP_009255229|nonstructural protein [Antarctic picorna-like virus 2]	unclassified Pisuviricota	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-262	319	1.71e-24	48.515	101	acc:YP_002333476|replicase [Soybean yellow mottle mosaic virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-263	319	2.25e-28	50.515	97	acc:YP_009329971|hypothetical protein [Changjiang picorna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-264	316	5.52e-50	72.115	104	acc:YP_009336903|hypothetical protein 1 [Shahe tombus-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-265	315	2.96e-39	64.423	104	acc:YP_010840311|RNA-dependent RNA polymerase [Penicillium roseopurpureum negative ssRNA virus 1]	Discoviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-266	314	3.95e-19	42.718	103	acc:YP_009056849|RNA-dependent RNA polymerase [Ethiopian tobacco bushy top virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-267	314	2.7e-23	47.826	92	acc:YP_009333603|hypothetical protein 1 [Beihai picorna-like virus 82]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-268	312	1.02e-10	38.554	83	acc:YP_009329890|RNA-dependent RNA polymerase [Beihai sphaeromadae virus 3]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-269	311	2.15e-11	32.323	99	acc:YP_009336769|hypothetical protein [Hubei diptera virus 16]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-270	311	5.61e-23	47.253	91	acc:YP_010771127|RNA-directed RNA polymerase [ssRNA phage SRR6255746_3]	Steitzviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-271	310	4.4e-13	30.973	113	acc:YP_009336929|hypothetical protein 1 [Wenzhou picorna-like virus 42]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-272	310	2.01e-30	55.882	102	acc:NP_038454|readthrough protein (p85) [Japanese iris necrotic ring virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-273	309	0.87	43.333	30	acc:YP_009620871|head protein [Pseudomonas phage tabernarius]	unclassified Uroviricota	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-274	309	1.66e-33	53.846	104	acc:YP_010770885|RNA-directed RNA polymerase [ssRNA phage Gerhypos.4_65]	Steitzviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-275	308	4.5e-39	62.376	101	acc:YP_009333437|hypothetical protein 1 [Beihai picorna-like virus 44]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-276	308	9.46e-20	46.154	104	acc:YP_010769168|RNA-directed RNA polymerase [ssRNA phage Gephyllon.2_12]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-277	307	2.67e-38	61.386	101	acc:YP_009336781|hypothetical protein 1 [Changjiang picorna-like virus 13]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-278	306	2.36e-32	59	100	acc:YP_010769890|RNA-directed RNA polymerase [ssRNA phage SRR6960803_13]	Fiersviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-279	306	0.000769	31.507	73	acc:YP_009337425|hypothetical protein 1 [Wenzhou bivalvia virus 3]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-280	303	0.007	30.769	65	acc:YP_009342467|hypothetical protein 2 [Wuhan insect virus 21]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-281	299	8.23e-23	43.434	99	acc:YP_009333428|hypothetical protein 1 [Beihai picorna-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-282	298	1.36e-15	51.562	64	acc:YP_009337432|hypothetical protein 2 [Changjiang tombus-like virus 5]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-283	296	3.67e-34	61.29	93	acc:YP_009336737|hypothetical protein 1 [Changjiang picorna-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-284	295	4.65e-47	74.227	97	acc:YP_009342279|hypothetical protein 1 [Wenzhou tombus-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-285	293	1.01e-18	48.387	93	acc:YP_009553479|p88K polymerase [Adonis mosaic virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-286	293	6.21e-15	41.573	89	acc:YP_009333251|RNA-dependent RNA polymerase [Beihai narna-like virus 6]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-287	290	8.35e-34	61.957	92	acc:YP_009333342|hypothetical protein 1 [Beihai paphia shell virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-288	290	3.12e-21	44.444	99	acc:YP_009337393|replicase [Wenzhou hepe-like virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-289	289	2.41e-31	65.06	83	acc:YP_009336702|RNA-dependent RNA polymerase [Sanxia narna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-290	289	6.19e-32	57.447	94	acc:YP_001429579|hypothetical protein SOG_gp2 [Marine RNA virus SOG]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-291	288	0.014	30.208	96	acc:YP_009329972|hypothetical protein 1 [Hubei myriapoda virus 3]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-292	287	2.51e-14	44.944	89	acc:YP_009056849|RNA-dependent RNA polymerase [Ethiopian tobacco bushy top virus]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-293	287	7.38e-10	44.737	76	acc:NP_620846|replicase [Pea enation mosaic virus 2]	Tombusviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-294	287	7.57e-12	40.86	93	acc:YP_009329958|hypothetical protein [Beihai noda-like virus 18]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-295	286	1.08e-19	50.617	81	acc:YP_009337419|polyprotein [Beihai zhaovirus-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-296	283	2.01e-08	30.526	95	acc:YP_009333611|RNA-dependent RNA polymerase [Beihai shrimp virus 6]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-297	283	5.77e-09	36.905	84	acc:YP_009337331|RNA-dependent RNA polymerase [Changjiang narna-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-298	283	2.93e-11	39.759	83	acc:YP_009336542|hypothetical protein [Hubei tick virus 2]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-299	282	5.44e-21	56.164	73	acc:YP_009336790|hypothetical protein 2 [Hubei tombus-like virus 8]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-300	279	3.93e-21	47.778	90	acc:YP_009336811|hypothetical protein 1 [Beihai sobemo-like virus 25]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-301	278	4.6e-20	46.392	97	acc:YP_009337307|RNA-dependent RNA polymerase [Wenzhou narna-like virus 5]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-302	278	3.52e-37	69.565	92	acc:YP_009337405|hypothetical protein [Hubei tetragnatha maxillosa virus 5]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-303	278	7.22e-10	38.75	80	acc:YP_001039627|polyprotein [Tomato torrado virus]	Secoviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-304	276	1.22e-05	37.838	74	acc:YP_009337389|replicase [Shuangao alphatetra-like virus 1]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-305	275	0.000237	67.857	28	acc:YP_009337386|RNA-dependent RNA polymerase [Wenzhou narna-like virus 7]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-306	275	7.39e-14	39.326	89	acc:YP_009336880|hypothetical protein 3 [Hubei tombus-like virus 19]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-307	274	6.35e-24	51.852	81	acc:YP_009333533|hypothetical protein 1 [Beihai picorna-like virus 46]	unclassified	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-308	273	0.000248	31.429	70	acc:NP_647481|nonstructural polyprotein [Cricket paralysis virus]	Dicistroviridae	2024-07-07
SRR12324621	SRS7089798	SRP273560	Bos taurus	9913	SRR12324621_cap3_Contig-309	272	1.56e-11	49.057	53	acc:YP_009336700|hypothetical protein 1 [Wenling picorna-like virus 5]	unclassified	2024-07-07
