SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	7	4.20e-07	Narna-Levi_RdRp	3.24e-19	84.8	138 / 151	5	NC_033143.1|Changjiang narna-like virus 4 strain CJLX30771 RNA-dependent RNA polymerase gene, complete cds	taxid:1922779|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	4.60e-07	Tombus-Noda_RdRp	8.28e-20	60.0	195 / 201	2	NC_001721.1|Olive latent virus 1, complete genome	taxid:47669|Alphanecrovirus oleae|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	5.60e-07	Luteo-Sobemo_RdRp	4.11e-10	51.1	135 / 139	3	NC_032214.1|Hubei sobemo-like virus 2 strain WGML145690 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923205|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	217	6.10e-07	Tombus-Noda_RdRp	6.47e-38	76.7	258 / 263	5	NC_033187.1|Sanxia tombus-like virus 2 strain SXXX29202 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923386|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	6.50e-07	Picorna-Calici_RdRp	2.65e-19	76.1	138 / 141	1	NC_032174.1|Hubei leech virus 2 strain SZmix21584 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922900|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	10	6.60e-07	Poty_RdRp	1.82e-07	45.8	144 / 169	1	NC_033718.1|Wuhan spider virus 3 strain spider133889 hypothetical protein gene, complete cds	taxid:1923752|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	19	1.00e-06	Narna-Levi_RdRp	9.93e-12	65.7	105 / 154	9	NC_032887.1|Hubei narna-like virus 2 strain WHBL67117 RNA-dependent RNA polymerase gene, complete cds	taxid:1922950|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	19	1.20e-06	Tombus-Noda_RdRp	2.42e-41	59.4	318 / 326	5	NC_032920.1|Shahe tombus-like virus 2 strain SHWC01c3797 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923456|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	81	1.20e-06	Picorna-Calici_RdRp	5.04e-38	54.3	387 / 409	2	NC_032125.1|Beihai picorna-like virus 5 strain BHNXC41415 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922594|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	195	1.30e-06	Picorna-Calici_RdRp	3.88e-18	57.4	204 / 239	10	NC_032928.1|Shahe picorna-like virus 11 strain SHWC13613 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923441|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	15	1.50e-06	New-Zhaovirus_RdRp	7.94e-09	68.8	96 / 196	3	NC_033186.1|Hubei zhaovirus-like virus 1 strain WHBL52766 RNA-dependent RNA polymerase and putative capsid protein genes, complete cds	taxid:1923344|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	498	1.50e-06	Tombus-Noda_RdRp	1.58e-27	39.8	339 / 415	3	NC_006939.1|Olive mild mosaic virus, complete genome	taxid:295090|Alphanecrovirus tessellati|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	6	1.60e-06	Tombus-Noda_RdRp	2.36e-11	51.1	141 / 151	1	NC_005285.1|Pelargonium necrotic spot virus, complete genome	taxid:255587|Tombusvirus necropelargonii|Tombusvirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	30	1.60e-06	Picorna-Calici_RdRp	1.32e-27	74.2	186 / 187	2	NC_001834.1|Drosophila C virus strain EB, complete genome	taxid:64279|Cripavirus drosophilae|Cripavirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	27	1.70e-06	Hepe-Virga_RdRp	6.45e-17	40.0	165 / 324	2	NC_074955.1|Paslahepevirus balayani nonstructural protein and structural viral protein genes, complete cds	taxid:1678143|Paslahepevirus|Orthohepevirinae|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	55	1.80e-06	Tombus-Noda_RdRp	1.35e-20	75.0	144 / 151	2	NC_022895.1|Yam spherical virus culture-collection DSMZ:PV-0517, complete genome	taxid:1421055|Aureusvirus dioscoreae|Aureusvirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	2.20e-06	Luteo-Sobemo_RdRp	6.40e-05	48.6	111 / 117	1	NC_027703.1|Luffa aphid-borne yellows virus isolate TH24, complete genome	taxid:1462682|Polerovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	5	2.30e-06	Tombus-Noda_RdRp	2.90e-17	62.9	210 / 214	1	NC_055545.1|Jasmine virus H isolate Fujian, complete genome	taxid:1960887|Pelarspovirus jasmini|Pelarspovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	2.80e-06	Tombus-Noda_RdRp	2.23e-23	61.8	204 / 206	2	NC_001339.1|Artichoke mottled crinkle virus, complete genome	taxid:12142|Tombusvirus cynarae|Tombusvirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	2.90e-06	Luteo-Sobemo_RdRp	2.57e-11	54.2	144 / 156	1	NC_001625.2|Southern cowpea mosaic virus, complete genome	taxid:196398|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	66	2.90e-06	Narna-Levi_RdRp	1.69e-19	46.1	267 / 353	5	NC_032891.1|Hubei narna-like virus 9 strain WHBL72555 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1922962|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	67	3.00e-06	Tombus-Noda_RdRp	1.04e-31	60.9	261 / 265	4	NC_033002.1|Changjiang tombus-like virus 18 strain CJLX21588 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922811|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	9	3.10e-06	Luteo-Sobemo_RdRp	2.54e-08	51.1	135 / 163	4	NC_027198.1|Rottboellia yellow mottle virus culture-collection DSM:PV-0496, complete genome	taxid:1432563|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	13	3.30e-06	Picorna-Calici_RdRp	3.38e-33	62.5	264 / 275	1	NC_032612.1|Beihai picorna-like virus 14 strain BHHK130444 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922556|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	44	3.50e-06	Tombus-Noda_RdRp	4.71e-34	69.8	258 / 263	21	NC_005817.1|Sclerophthora macrospora virus A RNA 1, complete sequence	taxid:191289|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	3.60e-06	Tombus-Noda_RdRp	1.45e-12	78.8	99 / 105	2	NC_009533.1|Maize white line mosaic virus, complete genome	taxid:445227|Aureusvirus zeae|Aureusvirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	31	3.90e-06	Tombus-Noda_RdRp	6.76e-58	67.4	396 / 399	6	NC_033191.1|Changjiang tombus-like virus 11 strain CJLX30677 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922804|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	95	4.90e-06	Tombus-Noda_RdRp	2.55e-26	41.5	159 / 585	8	NC_033166.1|Wenzhou bivalvia virus 3 strain beimix38484 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923555|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	5.00e-06	Picorna-Calici_RdRp	5.56e-19	68.8	144 / 151	2	NC_032953.1|Wenzhou picorna-like virus 12 strain WZFSL74240 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923596|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	6	5.10e-06	Tombus-Noda_RdRp	8.40e-23	90.9	132 / 152	3	NC_033248.1|Hubei tombus-like virus 3 strain WGML143241 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923277|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	24	6.60e-06	Luteo-Sobemo_RdRp	5.49e-05	78.9	57 / 214	1	NC_032191.1|Hubei sobemo-like virus 47 strain spider133229 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923235|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	108	7.20e-06	Picorna-Calici_RdRp	4.29e-27	53.8	273 / 288	11	NC_032556.1|Beihai picorna-like virus 61 strain BHBei76813 hypothetical protein gene, complete cds	taxid:1922607|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	86	7.70e-06	Tombus-Noda_RdRp	2.14e-19	76.0	150 / 151	17	NC_033220.1|Hubei tombus-like virus 36 strain WGML125257 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923284|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	6	8.00e-06	New-Weivirus_RdRp	1.07e-23	52.9	261 / 268	1	NC_032980.1|Beihai weivirus-like virus 5 strain BHZY60693 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1922753|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	81	8.70e-06	Picorna-Calici_RdRp	1.50e-11	43.9	171 / 201	4	NC_033001.1|Wenzhou picorna-like virus 37 strain WZSBei69579 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923623|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	22	9.00e-06	Narna-Levi_RdRp	1.23e-23	46.7	276 / 290	4	NC_032470.1|Beihai narna-like virus 1 strain BWBFG61141 RNA-dependent RNA polymerase gene, complete cds	taxid:1922436|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	9	1.40e-05	Picorna-Calici_RdRp	1.66e-22	63.5	156 / 225	3	NC_032761.1|Changjiang picorna-like virus 4 strain CJLX29654 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922793|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	2	1.50e-05	Tombus-Noda_RdRp	4.45e-15	66.0	141 / 151	1	NC_023339.1|Eggplant mottled crinkle virus, complete genome	taxid:270256|Tombusvirus melongenae|Tombusvirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	2	1.60e-05	Negative_Bunya-Arena_RdRp	1.23e-04	60.6	99 / 151	1	NC_055327.1|Chagres virus segment L, complete sequence	taxid:629727|Phlebovirus chagresense|Phlebovirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	11	1.70e-05	Tombus-Noda_RdRp	3.84e-17	62.5	168 / 184	6	NC_033016.1|Changjiang tombus-like virus 16 strain CJLX25258 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922809|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	70	1.70e-05	Picorna-Calici_RdRp	5.89e-44	84.0	243 / 273	8	NC_032850.1|Changjiang crawfish virus 2 strain CJLX30764 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922766|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	5	1.90e-05	Tombus-Noda_RdRp	8.27e-28	92.0	150 / 150	3	NC_003487.1|Tobacco necrosis virus D, complete genome	taxid:12056|Betanecrovirus nicotianae|Betanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	17	2.00e-05	Luteo-Sobemo_RdRp	1.21e-15	44.3	237 / 250	1	NC_033011.1|Changjiang sobemo-like virus 1 strain CJLX29826 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922800|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	10	2.20e-05	Tombus-Noda_RdRp	2.14e-08	44.6	168 / 178	2	NC_013458.1|Barfin flounder nervous necrosis virus RNA 1, complete genome	taxid:43761|Betanodavirus|Nodaviridae|Nodamuvirales|Magsaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	2.40e-05	Tombus-Noda_RdRp	1.47e-09	48.9	135 / 151	1	NC_003756.1|Red clover necrotic mosaic virus RNA-1, complete sequence	taxid:12267|Dianthovirus trifolii|Dianthovirus|Regressovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	11	2.70e-05	Picorna-Calici_RdRp	8.83e-15	50.0	198 / 214	1	NC_032758.1|Hubei tick virus 2 strain tick109131 hypothetical protein gene, complete cds	taxid:1923253|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	138	2.90e-05	Tombus-Noda_RdRp	1.11e-12	44.7	114 / 325	3	NC_032872.1|Hubei diptera virus 16 strain SCM32007 hypothetical protein gene, complete cds	taxid:1922877|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	169	3.00e-05	Picorna-Calici_RdRp	4.09e-37	59.2	228 / 363	13	NC_032553.1|Beihai picorna-like virus 44 strain BHXG26143 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922588|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	4	3.10e-05	New-Weivirus_RdRp	9.85e-13	71.1	114 / 151	2	NC_033020.1|Beihai weivirus-like virus 13 strain BHZY60103 RNA-dependent RNA polymerase, hypothetical protein 1, and hypothetical protein 2 genes, complete cds	taxid:1922742|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	32	3.20e-05	Narna-Levi_RdRp	1.55e-21	67.3	165 / 192	13	NC_032463.1|Beihai narna-like virus 10 strain BHZY60512 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1922437|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	95	3.50e-05	Hepe-Virga_RdRp	8.83e-36	43.7	405 / 429	14	NC_033147.1|Wenzhou hepe-like virus 2 strain WZFSL85851 replicase and putative structural protein genes, complete cds	taxid:1923565|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	33	4.20e-05	Tombus-Noda_RdRp	2.75e-31	56.2	288 / 319	2	NC_001777.1|Tobacco necrosis virus A, complete genome	taxid:12055|Alphanecrovirus nicotianae|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	393	4.50e-05	Tombus-Noda_RdRp	4.71e-87	57.6	396 / 650	7	NC_033139.1|Sanxia water strider virus 16 strain SXXX38069 hypothetical protein gene, complete cds	taxid:1923400|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	8	4.50e-05	Tombus-Noda_RdRp	9.69e-22	75.5	147 / 148	4	NC_032419.1|Hubei tombus-like virus 32 strain WHBL71139 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923280|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	34	4.60e-05	Tombus-Noda_RdRp	9.92e-16	41.0	234 / 243	2	NC_032244.1|Beihai noda-like virus 5 strain HOU157766 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922487|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	6	4.80e-05	Tombus-Noda_RdRp	8.76e-12	51.0	147 / 182	3	NC_033438.1|Wenzhou tombus-like virus 15 strain WZFSL70232 hypothetical protein and hypothetical protein 2 genes, complete cds	taxid:1923668|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	602	5.10e-05	Tombus-Noda_RdRp	3.49e-35	52.9	306 / 374	5	NC_033441.1|Wenzhou tombus-like virus 7 strain WZFSL44625 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923677|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	25	5.50e-05	Picorna-Calici_RdRp	3.36e-26	84.6	156 / 175	4	NC_033080.1|Hubei picorna-like virus 2 strain WHBL73152 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923099|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	5	5.60e-05	Luteo-Sobemo_RdRp	1.59e-10	62.8	129 / 135	2	NC_033706.1|Solanum nodiflorum mottle virus culture-collection ATCC:PV-491, complete genome	taxid:12471|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	10	5.70e-05	Tombus-Noda_RdRp	1.97e-28	63.5	189 / 281	2	NC_020415.1|Rosa rugosa leaf distortion virus isolate MN-3, complete genome	taxid:535898|Pelarspovirus rosae|Pelarspovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	12	5.90e-05	Picorna-Calici_RdRp	1.16e-17	46.5	213 / 218	3	NC_030232.1|Antarctic picorna-like virus 1 nonstructural protein and structural protein genes, complete cds	taxid:1648481|environmental samples|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	6.00e-05	Poty_RdRp	2.77e-13	59.5	126 / 138	1	NC_032539.1|Beihai picorna-like virus 100 strain BHNXC41148 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922528|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	8	6.50e-05	Narna-Levi_RdRp	4.45e-19	70.8	144 / 151	4	NC_032461.1|Beihai narna-like virus 8 strain BHZY59840 RNA-dependent RNA polymerase and hypothetical protein genes, complete cds	taxid:1922460|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	8	6.60e-05	Narna-Levi_RdRp	1.73e-11	80.6	93 / 112	5	NC_033060.1|Wenling narna-like virus 2 strain WLJQ103952 RNA-dependent RNA polymerase gene, complete cds	taxid:1923502|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	12	6.90e-05	Tombus-Noda_RdRp	8.73e-18	57.9	171 / 171	2	NC_003627.1|Maize chlorotic mottle virus genomic RNA, isolate KS1	taxid:12138|Machlomovirus zeae|Machlomovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	5	7.10e-05	Picorna-Calici_RdRp	1.36e-15	62.0	150 / 158	3	NC_032403.1|Sanxia picorna-like virus 12 strain SXXX24153 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923369|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	76	7.50e-05	Narna-Levi_RdRp	9.88e-12	52.7	165 / 217	11	NC_032452.1|Beihai narna-like virus 6 strain BHZC37402 RNA-dependent RNA polymerase gene, complete cds	taxid:1922458|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	7.70e-05	Toti-Chryso_RdRp	1.36e-08	63.2	114 / 121	1	NC_028480.1|Red clover powdery mildew-associated totivirus 1 genomic RNA, complete genome, isolate: RPaTV1a_65-114	taxid:1714362|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	8.10e-05	Hypo_RdRp	1.32e-06	46.3	123 / 151	1	NC_076660.1|Sclerotinia homoeocarpa hypovirus 1 strain ShHvLT11, complete genome	taxid:2501271|Hypovirus|Hypoviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	71	8.10e-05	Narna-Levi_RdRp	1.14e-15	66.7	135 / 151	11	NC_033109.1|Wenzhou narna-like virus 5 strain WZFSL79329 RNA-dependent RNA polymerase and putative capsid protein genes, complete cds	taxid:1923580|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	18	8.70e-05	Picorna-Calici_RdRp	6.79e-22	60.6	198 / 200	4	NC_033258.1|Sanxia picorna-like virus 8 strain SXXX35540 hypothetical protein gene, complete cds	taxid:1923377|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	11	8.90e-05	Hepe-Virga_RdRp	2.60e-12	48.1	156 / 247	1	NC_076623.1|Rocahepevirus ratti isolate RdHEVEm40/LuXi/2014, complete genome	taxid:1678145|Rocahepevirus|Orthohepevirinae|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	3	9.00e-05	Poty_RdRp	5.17e-10	50.9	159 / 179	1	NC_032825.1|Wenzhou shrimp virus 5 strain shrimp14323 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923652|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	9.20e-05	Picorna-Calici_RdRp	2.06e-29	100.0	150 / 151	1	NC_040561.1|Cherry virus Trakiya isolate PAI 2-29, complete genome	taxid:2074132|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	55	9.50e-05	Narna-Levi_RdRp	4.46e-11	59.5	111 / 124	3	NC_032454.1|Beihai narna-like virus 12 strain BHZC35702 RNA-dependent RNA polymerase gene, complete cds	taxid:1922439|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	1	9.50e-05	Partiti-Picobirna_RdRp	3.80e-14	74.4	117 / 125	1	NC_032502.1|Beihai picobirna-like virus 7 strain BHNXC57916 segment Seg 1 RdRp gene, complete cds	taxid:1922524|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	2	9.60e-05	Tombus-Noda_RdRp	3.55e-08	82.6	69 / 75	2	NC_032202.1|Beihai tombus-like virus 4 strain BHZY58951 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1922725|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	14	9.60e-05	Picorna-Calici_RdRp	1.69e-21	61.2	201 / 227	1	NC_032629.1|Beihai picorna-like virus 11 strain BHZY60905 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1922538|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	4	9.90e-05	Poty_RdRp	1.14e-07	50.0	108 / 151	2	NC_055507.1|Celery latent virus isolate Ag097, complete genome	taxid:2494552|Celavirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	14	1.00e-04	Hepe-Virga_RdRp	7.97e-08	52.4	126 / 199	2	NC_040835.1|Rana hepevirus strain agile forg/RD6/2015/HUN, complete genome	taxid:2185281|Hepeviridae|Hepelivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	5	1.00e-04	Luteo-Sobemo_RdRp	6.70e-08	54.8	126 / 185	2	NC_032252.1|Hubei sobemo-like virus 14 strain QTM6420 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923199|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	11	1.10e-04	Narna-Levi_RdRp	1.07e-09	59.1	132 / 152	4	NC_032754.1|Shahe narna-like virus 1 strain SHWC0209c12582 RNA-dependent RNA polymerase gene, complete cds	taxid:1923429|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	49	1.20e-04	Tombus-Noda_RdRp	1.69e-16	63.0	162 / 204	11	NC_033432.1|Wenzhou tombus-like virus 17 strain WZFSL82820 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923670|Riboviria	2024-07-04
SRR12324613	SRS7089797	SRP273560	Bos taurus	9913	2	1.30e-04	Tombus-Noda_RdRp	9.45e-19	71.1	135 / 144	2	NC_033129.1|Sanxia tombus-like virus 4 strain SXXX7002 hypothetical protein 1, hypothetical protein 2, and hypothetical protein 3 genes, complete cds	taxid:1923388|Riboviria	2024-07-04
