SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR13451188	SRS8043865	SRP302129	Chlorocebus	392815	3	4.20e+00	NidoAstro_RdRp	9.93e-09	94.7	57 / 92	1	NC_009657.1|Scotophilus bat coronavirus 512, complete genome	taxid:693999|Alphacoronavirus scotophili|Pedacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451188	SRS8043865	SRP302129	Chlorocebus	392815	2	7.60e+00	NidoAstro_RdRp	1.56e-04	57.6	99 / 113	1	NC_046963.1|Guangdong red-banded snake torovirus strain LPSF30546 1ab protein, spike protein, hypothetical protein, and putative glycoprotein genes, complete cds	taxid:2116384|Torovirus|Torovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451188	SRS8043865	SRP302129	Chlorocebus	392815	2	9.80e+00	Toti-Chryso_RdRp	4.12e-08	73.7	57 / 122	1	NC_007523.1|Coniothyrium minitans RNA virus, complete genome	taxid:210827|Victorivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	169	5.40e-05	Nido_NiRAN	1.07e-21	97.4	117 / 122	30	NC_045512.2|Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	4	4.00e-02	Nido_NiRAN	6.68e-08	82.6	69 / 91	1	NC_019843.3|Middle East respiratory syndrome-related coronavirus isolate HCoV-EMC/2012, complete genome	taxid:1335626|Merbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	4	3.80e-01	Nido_NiRAN	6.73e-10	87.5	72 / 76	4	NC_004718.3|SARS coronavirus Tor2, complete genome	taxid:227984|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	1	1.90e+00	NidoAstro_RdRp	4.16e-06	75.0	60 / 76	1	NC_009019.1|Tylonycteris bat coronavirus HKU4, complete genome	taxid:694007|Merbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	1	4.30e+00	NidoAstro_RdRp	3.84e-05	93.3	45 / 76	1	NC_028824.1|BtRf-AlphaCoV/YN2012, complete genome	taxid:1503293|Rhinacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451199	SRS8043867	SRP302129	Chlorocebus	392815	1	4.70e+00	NidoAstro_RdRp	2.80e-05	82.4	51 / 76	1	NC_003436.1|Porcine epidemic diarrhea virus, complete genome	taxid:28295|Pedacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451202	SRS8043867	SRP302129	Chlorocebus	392815	216	5.00e-05	Nido_NiRAN	7.77e-26	100.0	123 / 130	34	NC_045512.2|Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451202	SRS8043867	SRP302129	Chlorocebus	392815	14	9.00e-04	Nido_NiRAN	1.57e-07	78.3	69 / 89	3	NC_019843.3|Middle East respiratory syndrome-related coronavirus isolate HCoV-EMC/2012, complete genome	taxid:1335626|Merbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451202	SRS8043867	SRP302129	Chlorocebus	392815	2	6.00e+00	NidoAstro_RdRp	7.25e-05	77.8	54 / 76	2	|N/A		2024-08-16
SRR13451202	SRS8043867	SRP302129	Chlorocebus	392815	1	7.30e+00	NidoAstro_RdRp	7.26e-05	69.6	69 / 76	1	NC_010646.1|Beluga Whale coronavirus SW1, complete genome	taxid:694015|Cegacovirus|Gammacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451202	SRS8043867	SRP302129	Chlorocebus	392815	1	8.90e+00	NidoAstro_RdRp	1.08e-05	100.0	45 / 76	1	NC_001451.1|Avian infectious bronchitis virus, complete genome	taxid:11120|Avian coronavirus|Igacovirus|Gammacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	56	4.00e-03	Nido_NiRAN	1.36e-12	100.0	72 / 94	15	NC_045512.2|Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	6	3.50e-02	NidoAstro_RdRp	2.58e-08	94.7	57 / 82	1	NC_014470.1|Bat coronavirus BM48-31/BGR/2008, complete genome	taxid:864596|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	6	3.20e-01	Nido_NiRAN	3.02e-06	85.0	60 / 87	3	NC_019843.3|Middle East respiratory syndrome-related coronavirus isolate HCoV-EMC/2012, complete genome	taxid:1335626|Merbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	1	4.60e+00	NidoAstro_RdRp	2.00e-03	77.8	54 / 76	1	NC_076722.1|Serpentovirinae sp. isolate C18 ORF1AB (ORF1AB), ORF1A (ORF1A), ORF1B (ORF1B), spike protein (ORF2), putative transmembrane protein (ORF3), putative matrix protein (ORF4), and putative nucleoprotein (ORF5) genes, complete cds	taxid:2661817|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	1	5.30e+00	NidoAstro_RdRp	4.88e-08	82.6	69 / 76	1	NC_046965.1|Canada goose coronavirus strain Cambridge_Bay_2017, complete genome	taxid:2569586|Gammacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	1	5.70e+00	NidoAstro_RdRp	5.72e-06	87.5	48 / 76	1	NC_022103.1|Bat coronavirus CDPHE15/USA/2006, complete genome	taxid:1384461|Bat coronavirus CDPHE15|Colacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451204	SRS8043867	SRP302129	Chlorocebus	392815	1	9.40e+00	NidoAstro_RdRp	1.17e-06	85.0	60 / 76	1	NC_006577.2|Human coronavirus HKU1, complete genome	taxid:290028|Embecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	42	2.80e-02	Nido_NiRAN	1.88e-12	100.0	69 / 76	21	NC_045512.2|Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	5.20e-02	NidoAstro_RdRp	4.87e-08	81.0	63 / 76	1	NC_002306.3|Feline infectious peritonitis virus, complete genome	taxid:11135|Alphacoronavirus 1|Tegacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	5.40e-01	NidoAstro_RdRp	3.55e-08	85.7	63 / 76	1	NC_006213.1|Human coronavirus OC43 strain ATCC VR-759, complete genome	taxid:31631|Betacoronavirus 1|Embecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	7.40e-01	NidoAstro_RdRp	3.28e-07	89.5	57 / 76	1	NC_001451.1|Avian infectious bronchitis virus, complete genome	taxid:11120|Avian coronavirus|Igacovirus|Gammacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	5.00e+00	NidoAstro_RdRp	6.06e-05	73.7	57 / 76	1	NC_028824.1|BtRf-AlphaCoV/YN2012, complete genome	taxid:1503293|Rhinacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	7.10e+00	NidoAstro_RdRp	6.19e-07	84.2	57 / 76	1	NC_054015.1|Tylonycteris bat coronavirus HKU33 strain GZ151867, complete genome	taxid:2586420|Alphacoronavirus HKU33|Nyctacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	8.50e+00	Nido_NiRAN	2.20e-06	88.2	51 / 76	1	NC_004718.3|SARS coronavirus Tor2, complete genome	taxid:227984|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13451206	SRS8043867	SRP302129	Chlorocebus	392815	1	9.80e+00	NidoAstro_RdRp	1.00e-03	85.7	42 / 76	1	NC_048216.1|NL63-related bat coronavirus strain BtKYNL63-9b, complete genome	taxid:1920748|NL63-related bat coronavirus strain BtKYNL63-9b|Setracovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-15
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	96	2.30e-08	NidoAstro_RdRp	4.52e-31	75.4	207 / 214	4	NC_076912.1|Veiled chameleon serpentovirus A, complete sequence	taxid:2806429|Lyctovirus alpa|Chalatovirus|Lyctovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	1.20e-06	Toti-Chryso_RdRp	7.78e-22	90.0	120 / 123	2	NC_007539.1|Penicillium chrysogenum virus segment 1, complete genome	taxid:158372|Alphachrysovirus penicillii|Alphachrysovirus|Chrysoviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.50e-06	Partiti-Picobirna_RdRp	4.14e-18	97.0	99 / 100	2	NC_005976.2|Penicillium stoloniferum virus S segment 1, complete genome	taxid:216371|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	13	1.40e-05	Toti-Chryso_RdRp	3.83e-13	83.3	90 / 92	8	NC_038697.1|Scheffersomyces segobiensis virus L isolate NRRL Y-11571, complete genome	taxid:1300323|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.90e-05	Partiti-Picobirna_RdRp	3.26e-15	87.9	99 / 100	1	NC_028499.1|Penicillium aurantiogriseum partitivirus 1 segment RNA 1 62 kDa protein (AT160_sRNA1gp1) gene, complete cds	taxid:1756157|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.30e-05	Partiti-Picobirna_RdRp	1.87e-08	67.7	93 / 100	2	NC_032133.1|Beihai barnacle virus 13 strain BHTH16173 segment Seg 1 RdRp gene, complete cds	taxid:1922357|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.60e-05	Toti-Chryso_RdRp	7.22e-17	90.3	93 / 100	1	NC_038872.1|Aspergillus fumigatus chrysovirus segment 1, complete sequence, isolate A-56, genomic RNA	taxid:607716|Alphachrysovirus|Chrysoviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.70e-05	Partiti-Picobirna_RdRp	4.86e-12	68.8	96 / 100	1	NC_033764.1|Wuhan cricket virus 2 strain WHXS3745 segment Seg 1 RdRp gene, complete cds	taxid:1923697|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	42	6.70e-05	NidoAstro_RdRp	2.82e-28	78.1	192 / 194	1	NC_043474.1|Shingleback nidovirus 1 replicase 1a, replicase 1b, spike protein, putative accessory protein, and membrane protein genes, complete cds	taxid:1912590|Pregotovirus tiliquae|Tilitovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.60e-04	Luteo-Sobemo_RdRp	1.16e-06	65.5	87 / 100	1	NC_033446.1|Wuhan arthropod virus 4 strain WHCC117028 segment 1 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923693|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	26	2.90e-04	Nido_NiRAN	3.37e-22	78.3	138 / 142	1	NC_046956.1|Bellinger River virus isolate J248, complete genome	taxid:2301728|Pregotovirus myuchelyis|Snaturtovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	274	4.70e-04	Negative_Bunya-Arena_RdRp	1.98e-34	91.0	201 / 204	5	NC_078579.1|Penicillium discovirus strain St. Louis Primary Isolate segment L, complete sequence	taxid:2185132|Orthodiscovirus missouriense|Orthodiscovirus|Discoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	2.00e-03	Permutotetra_RdRp	3.02e-06	86.4	66 / 100	1	NC_003412.1|Euprosterna elaeasa virus, complete genome	taxid:186165|Alphapermutotetravirus|Permutotetraviridae|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.60e-03	Partiti-Picobirna_RdRp	3.25e-11	70.6	102 / 114	2	NC_021873.1|Ustilaginoidea virens partitivirus 2 isolate Uv0901 segment 1, complete sequence	taxid:1415665|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-03	Hepe-Virga_RdRp	4.49e-11	75.0	96 / 100	1	NC_040609.1|Rhizoctonia solani endornavirus 1 isolate GD-2, complete genome	taxid:2162642|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	147	3.00e-03	Negative_Mono-Chu_RdRp	9.12e-20	97.5	120 / 122	3	NC_005283.1|Dolphin morbillivirus, complete genome	taxid:37131|Morbillivirus ceti|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	382	5.40e-03	Negative_Mono-Chu_RdRp	3.21e-31	94.5	165 / 167	1	NC_006296.2|Rinderpest virus (strain Kabete O), complete genome	taxid:11242|Morbillivirus pecoris|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	87	5.80e-03	Hepe-Virga_RdRp	6.55e-25	75.4	171 / 180	5	NC_025674.1|Macrophomina phaseolina tobamo-like virus strain IL-01 2013, complete genome	taxid:1527523|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	51	1.60e-02	Negative_Mono-Chu_RdRp	2.19e-18	91.9	111 / 112	3	NC_001498.1|Measles virus, complete genome	taxid:11234|Morbillivirus hominis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.90e-02	Luteo-Sobemo_RdRp	2.20e-06	77.8	54 / 100	1	NC_032236.1|Hubei sobemo-like virus 8 strain QTM19779 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923241|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	223	3.40e-02	Negative_Mono-Chu_RdRp	8.27e-28	93.6	141 / 145	2	NC_001921.1|Canine distemper virus, complete genome	taxid:3139435|Morbillivirus canis|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	9	4.10e-02	Negative_Mono-Chu_RdRp	3.03e-17	85.3	102 / 132	1	NC_076558.1|Miniopterus schreibersii paramyxovirus isolate Bat Ms-ParaV/Anhui2011, partial genome	taxid:1387879|Jeilongvirus anhuiense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.10e-02	Nido_NiRAN	1.36e-04	84.2	57 / 100	1	NC_035465.1|Morelia viridis nidovirus strain S14-1323_MVNV, complete genome	taxid:2016400|Pregotovirus heba|Roypretovirus|Pregotovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.70e-01	Luteo-Sobemo_RdRp	4.16e-04	65.2	69 / 100	1	NC_032187.1|Hubei sobemo-like virus 32 strain spider112797 hypothetical protein 1 and hypothetical protein 2 genes, complete cds	taxid:1923219|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	2.10e-01	Permutotetra_RdRp	2.19e-14	81.8	99 / 100	1	NC_033251.1|Hubei permutotetra-like virus 9 strain ZCM21318 RdRp and hypothetical protein genes, complete cds	taxid:1923083|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	27	6.80e-01	NidoAstro_RdRp	4.36e-23	70.9	165 / 208	1	NC_043490.1|Xinzhou nematode virus 6 strain XZSJSC61041 1ab gene, partial cds; and S protein, hypothetical protein, M protein, hypothetical protein, haemagglutinin-neuraminidase, and hypothetical protein genes, complete cds	taxid:1923774|Sectovirus xinzhouense|Sanematovirus|Sectovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	63	1.20e+00	Negative_Mono-Chu_RdRp	2.77e-21	93.0	129 / 132	1	NC_028249.1|Phocine distemper virus strain PDV/Wadden_Sea.NLD/1988, complete genome	taxid:11240|Morbillivirus phocae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.30e+00	Partiti-Picobirna_RdRp	3.26e-07	75.0	72 / 100	1	NC_002797.1|Discula destructiva virus 1 segment 1, complete genome	taxid:148880|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	1.50e+00	Poty_RdRp	1.87e-12	78.1	96 / 100	2	NC_032985.1|Hubei picorna-like virus 48 strain spider129651 hypothetical protein gene, complete cds	taxid:1923129|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.80e+00	Partiti-Picobirna_RdRp	4.50e-01	64.3	42 / 100	1	NC_008585.1|Raspberry mottle virus isolate HCRL Glen Clova, complete genome	taxid:326941|Closterovirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	2.00e+00	NidoAstro_RdRp	4.82e-16	66.7	135 / 140	2	|N/A		2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.60e+00	Picorna-Calici_RdRp	9.00e-03	42.4	99 / 112	1	NC_003779.1|Plautia stali intestine virus RNA for nonstructural polyprotein, capsid protein precursor, complete cds	taxid:64698|Triatovirus plastali|Triatovirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	3.80e+00	Partiti-Picobirna_RdRp	4.14e-06	55.6	81 / 100	1	NC_034513.1|Carnation cryptic virus 3 segment RNA1, complete sequence	taxid:1980625|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	4.50e+00	Negative_Mono-Chu_RdRp	8.46e-11	75.0	96 / 100	1	NC_006383.2|Peste des petits ruminants virus complete genome	taxid:2593991|Morbillivirus caprinae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	5.20e+00	NidoAstro_RdRp	6.67e-08	57.6	99 / 100	1	NC_040584.1|Yongsan picorna-like virus 3 strain YPLV3/16-0052/ROK/2016 hypothetical protein 1, hypothetical protein 2, hypothetical protein 3, and hypothetical protein 4 genes, complete cds	taxid:2315806|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.60e+00	Negative_Orthomyxo_RdRp	9.90e-01	41.4	87 / 100	1	NC_038277.1|Trout rhabdovirus 903/87 nucleocapsid protein, phosphoprotein, matrix protein, and glycoprotein genes, complete cds; and polymerase protein gene, partial cds	taxid:170618|Perhabdovirus trutta|Perhabdovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	7.80e+00	Flavi_RdRp	1.50e-01	42.3	78 / 100	1	NC_001977.1|Erysimum latent virus, complete genome	taxid:12152|Tymovirus erysimi|Tymovirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	8.70e+00	NidoAstro_RdRp	3.00e-03	52.2	69 / 100	1	NC_032993.1|Hubei picorna-like virus 45 strain spider133521 hypothetical protein gene, complete cds	taxid:1923126|Riboviria	2024-08-16
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	9.20e+00	Partiti-Picobirna_RdRp	2.19e-09	68.8	96 / 100	1	NC_040757.1|Aspergillus fumigatus partitivirus 2 segment 1, complete sequence	taxid:2250452|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR14344049	SRS8787319	SRP316737	Chlorocebus sabaeus	60711	97993	2.00e-08	NidoAstro_RdRp	2.85e-80	100.0	363 / 382	1543	NC_045512.2|Severe acute respiratory syndrome coronavirus 2 isolate Wuhan-Hu-1, complete genome	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
