SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12430148	SRS7182233	SRP277057	Heteromys desmarestianus	323367	34	8.80e-03	Negative_Mono-Chu_RdRp	2.80e-35	76.7	219 / 229	2	NC_076625.1|Bat paramyxovirus strain Bat-PV-17770, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430148	SRS7182233	SRP277057	Heteromys desmarestianus	323367	11	1.70e+00	Negative_Mono-Chu_RdRp	4.21e-27	63.2	204 / 206	1	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430148	SRS7182233	SRP277057	Heteromys desmarestianus	323367	21	2.10e+00	Negative_Mono-Chu_RdRp	1.25e-38	90.1	213 / 216	2	NC_025355.1|Tailam virus strain TL8K, complete genome	taxid:1117633|Jeilongvirus tailamense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430148	SRS7182233	SRP277057	Heteromys desmarestianus	323367	6	2.40e+00	Negative_Mono-Chu_RdRp	2.74e-30	87.9	174 / 179	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430148	SRS7182233	SRP277057	Heteromys desmarestianus	323367	4	3.20e+00	Narna-Levi_RdRp	1.70e-01	39.3	84 / 158	1	NC_013999.1|Phlebiopsis gigantea mycovirus dsRNA 1, complete genome	taxid:349681|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	1	1.40e-10	Flavi_RdRp	9.09e-24	81.6	147 / 151	1	NC_038434.1|Pegivirus F isolate PDB-1698 polyprotein gene, complete cds	taxid:3052605|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	11	9.20e-10	Flavi_RdRp	1.01e-58	62.5	336 / 462	2	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	1	8.00e-09	Flavi_RdRp	6.51e-25	80.0	150 / 151	1	NC_038435.1|Pegivirus G isolate PDB-620 polyprotein gene, complete cds	taxid:3052612|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	29	2.80e-05	Negative_Mono-Chu_RdRp	7.51e-86	85.7	420 / 431	1	NC_055168.1|Pohorje myodes paramyxovirus 1 isolate TT02/05, complete genome	taxid:2116604|Jeilongvirus myodesis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	21	9.50e-03	Negative_Mono-Chu_RdRp	4.35e-33	74.6	201 / 216	2	NC_076625.1|Bat paramyxovirus strain Bat-PV-17770, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	9	1.50e+00	Negative_Mono-Chu_RdRp	1.44e-26	65.6	192 / 204	1	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	10	2.00e+00	Negative_Mono-Chu_RdRp	9.13e-36	90.9	198 / 204	2	NC_025355.1|Tailam virus strain TL8K, complete genome	taxid:1117633|Jeilongvirus tailamense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	1	2.50e+00	Picorna-Calici_RdRp	1.35e-20	75.5	147 / 151	1	NC_025675.1|Norway rat hunnivirus isolate NrHuV/NYC-E21 polyprotein gene, complete cds	taxid:1562064|Hunnivirus A|Hunnivirus|Caphthovirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	5	2.90e+00	Narna-Levi_RdRp	2.00e-01	39.0	123 / 166	1	NC_009020.1|Pipistrellus bat coronavirus HKU5, complete genome	taxid:694008|Merbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430149	SRS7182232	SRP277057	Heteromys desmarestianus	323367	3	4.30e+00	Negative_Mono-Chu_RdRp	8.72e-30	87.7	171 / 174	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	18	8.00e-12	Flavi_RdRp	7.10e-104	76.3	582 / 589	1	NC_038434.1|Pegivirus F isolate PDB-1698 polyprotein gene, complete cds	taxid:3052605|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	739	1.50e-06	Negative_Mono-Chu_RdRp	6.73e-88	85.0	441 / 446	1	NC_076597.1|Rodent paramyxovirus isolate RtAp-ParaV/NX2015, complete genome	taxid:1497434|Jeilongvirus apodemi|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	294	3.30e-03	Negative_Mono-Chu_RdRp	4.06e-41	76.2	252 / 254	1	NC_043539.1|Mount Mabu Lophuromys virus 1 isolate MOZ135_1, complete genome	taxid:2116559|Jeilongvirus lophuromysis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	199	5.60e-02	Negative_Mono-Chu_RdRp	2.84e-37	72.4	228 / 229	2	NC_076624.1|Bat paramyxovirus strain Bat-PV-16797, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	1	1.20e-01	Negative_Mono-Chu_RdRp	6.93e-22	76.6	141 / 151	1	NC_055168.1|Pohorje myodes paramyxovirus 1 isolate TT02/05, complete genome	taxid:2116604|Jeilongvirus myodesis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	2	2.00e-01	Flavi_RdRp	3.36e-26	78.9	171 / 175	1	NC_021154.1|Rodent pegivirus isolate CC61, complete genome	taxid:1321391|Pegivirus neotomae|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	620	2.40e-01	Negative_Mono-Chu_RdRp	3.38e-43	85.4	246 / 250	3	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	119	7.90e-01	Negative_Mono-Chu_RdRp	4.28e-31	86.4	177 / 182	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430151	SRS7182230	SRP277057	Chaetodipus intermedius	38666	100	1.00e+00	Negative_Mono-Chu_RdRp	1.23e-20	77.1	144 / 151	2	NC_076605.1|Feline paramyxovirus 163 viral cRNA, nearly complete genome	taxid:2486281|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	84	3.80e-07	Negative_Mono-Chu_RdRp	1.12e-87	93.4	408 / 410	5	NC_007803.1|Beilong virus, complete genome	taxid:341053|Jeilongvirus beilongi|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	885	2.80e-06	Negative_Mono-Chu_RdRp	8.46e-91	90.3	435 / 443	7	NC_043539.1|Mount Mabu Lophuromys virus 1 isolate MOZ135_1, complete genome	taxid:2116559|Jeilongvirus lophuromysis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	1	1.40e-02	Tombus-Noda_RdRp	4.82e-04	61.9	63 / 151	1	NC_010711.1|Chronic bee paralysis virus RNA 1, complete genome	taxid:180822|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	10	4.00e-01	Negative_Mono-Chu_RdRp	5.73e-32	96.6	174 / 178	1	NC_025355.1|Tailam virus strain TL8K, complete genome	taxid:1117633|Jeilongvirus tailamense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	10	3.50e+00	Negative_Mono-Chu_RdRp	9.55e-40	94.3	210 / 214	1	NC_007454.1|J-virus, complete genome	taxid:322067|Jeilongvirus queenslandense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	2	4.40e+00	Endorna_RdRp	6.80e-02	31.0	126 / 187	1	NC_038788.1|Tetterwort vein chlorosis virus segment RNA1, complete sequence	taxid:1712389|Crinivirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	1	5.20e+00	Bromo_RdRp	6.00e-03	34.9	129 / 151	1	NC_008707.1|Strawberry necrotic shock virus RNA 2, complete genome	taxid:243563|Ilarvirus|Bromoviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	1	6.40e+00	NidoAstro_RdRp	2.00e-01	29.8	141 / 151	1	NC_006430.1|Parainfluenza virus 5 strain W3A	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430155	SRS7182226	SRP277057	Notomys alexis	184396	4	6.70e+00	Clostero_RdRp	1.10e-02	43.8	96 / 182	1	NC_004667.1|Grapevine leafroll-associated virus 3, complete genome	taxid:55951|Ampelovirus|Closteroviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430156	SRS7182225	SRP277057	Notomys alexis	184396	2157	9.40e-06	Negative_Mono-Chu_RdRp	8.29e-91	90.3	435 / 437	9	NC_043539.1|Mount Mabu Lophuromys virus 1 isolate MOZ135_1, complete genome	taxid:2116559|Jeilongvirus lophuromysis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-09
SRR12430156	SRS7182225	SRP277057	Notomys alexis	184396	1	1.00e-04	Negative_Mono-Chu_RdRp	2.76e-21	79.6	147 / 151	1	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-09
SRR12430156	SRS7182225	SRP277057	Notomys alexis	184396	1	1.40e-01	Negative_Mono-Chu_RdRp	2.55e-20	73.5	147 / 151	1	NC_006383.2|Peste des petits ruminants virus complete genome	taxid:2593991|Morbillivirus caprinae|Morbillivirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-09
SRR12430156	SRS7182225	SRP277057	Notomys alexis	184396	1	5.00e+00	Negative_Mono-Chu_RdRp	1.47e-09	78.1	96 / 151	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-09
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	16	7.60e-06	Negative_Mono-Chu_RdRp	5.44e-83	88.8	402 / 405	1	NC_076597.1|Rodent paramyxovirus isolate RtAp-ParaV/NX2015, complete genome	taxid:1497434|Jeilongvirus apodemi|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	12	5.30e-03	Negative_Mono-Chu_RdRp	1.38e-37	75.9	237 / 238	1	NC_043539.1|Mount Mabu Lophuromys virus 1 isolate MOZ135_1, complete genome	taxid:2116559|Jeilongvirus lophuromysis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	5	1.30e-01	Negative_Mono-Chu_RdRp	1.66e-32	74.2	198 / 202	1	NC_076624.1|Bat paramyxovirus strain Bat-PV-16797, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	1	1.20e+00	Bromo_RdRp	5.65e-26	95.9	147 / 151	1	NC_003630.1|Pepper mild mottle virus, complete genome	taxid:12239|Tobamovirus|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	20	1.20e+00	Negative_Mono-Chu_RdRp	4.98e-39	87.7	219 / 223	2	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	7	2.30e+00	Negative_Mono-Chu_RdRp	6.35e-30	86.0	171 / 171	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	5	2.80e+00	Negative_Mono-Chu_RdRp	7.25e-17	71.7	180 / 183	1	NC_076605.1|Feline paramyxovirus 163 viral cRNA, nearly complete genome	taxid:2486281|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430174	SRS7182207	SRP277057	Chaetodipus intermedius	38666	3	4.30e+00	Negative_Mono-Chu_RdRp	5.20e-01	44.0	75 / 165	1	NC_001479.1|Encephalomyocarditis virus, complete genome	taxid:12104|Cardiovirus A|Cardiovirus|Caphthovirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	4	1.00e-13	Flavi_RdRp	3.00e-27	90.4	156 / 161	3	NC_021154.1|Rodent pegivirus isolate CC61, complete genome	taxid:1321391|Pegivirus neotomae|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	2	9.10e-09	Flavi_RdRp	8.11e-24	57.5	219 / 233	1	NC_030291.1|GB virus D strain 68 polyprotein precursor, gene, complete cds	taxid:2847088|Pegivirus pteropi|Pegivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	4	6.70e-07	Flavi_RdRp	8.35e-26	77.8	162 / 186	2	NC_038429.1|Hepacivirus J isolate Hepacivirus/RMU10-3382/GER/2010 polyprotein gene, complete cds	taxid:3052229|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	1	8.80e-05	Negative_Mono-Chu_RdRp	3.24e-27	94.0	150 / 151	1	NC_076941.1|Ruloma virus isolate TA502, complete genome	taxid:2811341|Jeilongvirus rungweense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	4	1.70e-03	Negative_Mono-Chu_RdRp	6.20e-43	90.0	210 / 213	1	NC_075983.1|Bat paramyxovirus isolate Bat-ParaV/B16-40, partial genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	7	1.20e-02	Negative_Mono-Chu_RdRp	1.45e-28	75.0	180 / 184	2	NC_076625.1|Bat paramyxovirus strain Bat-PV-17770, complete genome	taxid:1300978|Jeilongvirus murinae|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	2	1.30e+00	Narna-Levi_RdRp	4.10e-01	56.2	48 / 155	1	NC_004730.1|Indian peanut clump virus RNA 2, complete sequence	taxid:32629|Pecluvirus|Virgaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	2	3.00e+00	Negative_Mono-Chu_RdRp	1.06e-21	64.8	162 / 162	1	NC_043540.1|Mount Mabu Lophuromys virus 2 isolate MOZ135_2, complete genome	taxid:2116560|Jeilongvirus mabuense|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	1	4.30e+00	Negative_Mono-Chu_RdRp	2.72e-18	70.8	144 / 151	1	NC_043539.1|Mount Mabu Lophuromys virus 1 isolate MOZ135_1, complete genome	taxid:2116559|Jeilongvirus lophuromysis|Jeilongvirus|Orthoparamyxovirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12430176	SRS7182205	SRP277057	Heteromys desmarestianus	323367	2	6.30e+00	Narna-Levi_RdRp	5.40e-02	90.0	30 / 173	1	NC_078148.1|Abu Hammad virus strain Art 1194 segment M, complete sequence	taxid:248058|Orthonairovirus abuhammadense|Orthonairovirus|Nairoviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	2	1.50e-15	Poty_RdRp	1.52e-28	100.0	141 / 141	1	NC_003397.1|Bean common mosaic virus, complete genome	taxid:12196|Potyvirus|Potyviridae|Patatavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	3	9.90e-11	Negative_Mono-Chu_RdRp	2.63e-26	83.0	159 / 159	1	NC_028241.1|Yata virus isolate DakArB 2181, complete genome	taxid:1272960|Ephemerovirus yata|Ephemerovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	3	1.20e-06	Negative_Mono-Chu_RdRp	1.15e-40	70.1	261 / 265	1	NC_038284.1|Durham virus nucleocapsid, phosphoprotein, putative protein C, matrix protein, small hydrophobic protein, and glycoprotein genes, complete cds; and RNA polymerase gene, partial cds	taxid:710545|Tupavirus durham|Tupavirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	2	1.70e-03	Negative_Mono-Chu_RdRp	7.20e-28	71.7	180 / 180	1	NC_034531.1|Manitoba virus nucleoprotein, phosphoprotein, hypothetical proteins, matrix, glycoprotein, hypothetical protein, and polymerase genes, complete cds	taxid:1272949|Hapavirus manitoba|Hapavirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	1	6.50e-03	Negative_Mono-Chu_RdRp	2.36e-19	64.0	150 / 151	1	NC_034546.1|Sweetwater Branch virus nucleoprotein, phosphoprotein, matrix, hypothetical proteins, glycoprotein, hypothetical protein, and polymerase genes, complete cds	taxid:1272958|Tibrovirus sweetwater|Tibrovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR12805715	SRS10559299	SRP211773	Sus scrofa domesticus	9825	4	4.80e-01	Negative_Mono-Chu_RdRp	6.35e-19	68.5	162 / 163	1	NC_038282.1|Ekpoma virus 1 isolate EKV-1, partial genome	taxid:1987020|Tibrovirus alphaekpoma|Tibrovirus|Alpharhabdovirinae|Rhabdoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	96	2.30e-08	NidoAstro_RdRp	4.52e-31	75.4	207 / 214	4	NC_076912.1|Veiled chameleon serpentovirus A, complete sequence	taxid:2806429|Lyctovirus alpa|Chalatovirus|Lyctovirus|Serpentovirinae|Tobaniviridae|Tornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	3	1.20e-06	Toti-Chryso_RdRp	7.78e-22	90.0	120 / 123	2	NC_007539.1|Penicillium chrysogenum virus segment 1, complete genome	taxid:158372|Alphachrysovirus penicillii|Alphachrysovirus|Chrysoviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	2	3.50e-06	Partiti-Picobirna_RdRp	4.14e-18	97.0	99 / 100	2	NC_005976.2|Penicillium stoloniferum virus S segment 1, complete genome	taxid:216371|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	13	1.40e-05	Toti-Chryso_RdRp	3.83e-13	83.3	90 / 92	8	NC_038697.1|Scheffersomyces segobiensis virus L isolate NRRL Y-11571, complete genome	taxid:1300323|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-10
SRR13631492	SRS8197590	SRP304735	Myotis riparius	124752	1	1.90e-05	Partiti-Picobirna_RdRp	3.26e-15	87.9	99 / 100	1	NC_028499.1|Penicillium aurantiogriseum partitivirus 1 segment RNA 1 62 kDa protein (AT160_sRNA1gp1) gene, complete cds	taxid:1756157|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-10
